"","depth_m","cond_uscm","pH","temp_C","direction"
"565",122.94,591.8,10.39,36.36,"Descending"
"566",123.05,591.5,10.39,36.37,"Descending"
"567",123.18,591.1,10.38,36.38,"Descending"
"568",123.33,590.9,10.42,36.38,"Descending"
"569",123.47,590.6,10.45,36.39,"Descending"
"570",123.61,590.1,10.42,36.39,"Descending"
"571",123.71,589.7,10.39,36.39,"Descending"
"572",123.82,589.3,10.39,36.4,"Descending"
"573",123.93,589.1,10.42,36.4,"Descending"
"574",124.06,588.7,10.44,36.41,"Descending"
"575",124.2,588.1,10.44,36.41,"Descending"
"576",124.3,587.8,10.42,36.42,"Descending"
"577",124.5,587.6,10.39,36.42,"Descending"
"578",124.66,586.5,10.42,36.42,"Descending"
"579",124.87,585.8,10.4,36.43,"Descending"
"580",125.08,585.5,10.45,36.44,"Descending"
"581",125.24,584.7,10.45,36.44,"Descending"
"582",125.46,584,10.42,36.45,"Descending"
"583",125.66,583.3,10.43,36.45,"Descending"
"584",125.91,582.8,10.43,36.46,"Descending"
"585",126.21,582.1,10.42,36.46,"Descending"
"586",126.42,581.7,10.42,36.47,"Descending"
"587",126.69,580.4,10.43,36.48,"Descending"
"588",126.9,580.1,10.43,36.48,"Descending"
"589",127.13,579.6,10.43,36.49,"Descending"
"590",127.42,579.1,10.4,36.5,"Descending"
"591",127.58,578.7,10.42,36.5,"Descending"
"592",127.79,577.8,10.43,36.51,"Descending"
"593",128.03,576.5,10.44,36.52,"Descending"
"594",128.21,575.8,10.43,36.52,"Descending"
"595",128.37,575.3,10.43,36.53,"Descending"
"596",128.59,574.7,10.42,36.53,"Descending"
"597",128.84,574.1,10.4,36.54,"Descending"
"598",129.03,573.7,10.4,36.54,"Descending"
"599",129.15,572.7,10.43,36.55,"Descending"
"600",129.34,572.4,10.45,36.56,"Descending"
"601",129.51,572,10.45,36.57,"Descending"
"602",129.74,571.3,10.45,36.57,"Descending"
"603",129.88,570.5,10.42,36.58,"Descending"
"604",130.06,569.9,10.4,36.58,"Descending"
"605",130.33,568.9,10.43,36.59,"Descending"
"606",130.57,568.2,10.44,36.59,"Descending"
"607",130.79,567.6,10.44,36.6,"Descending"
"608",131.01,566.8,10.42,36.6,"Descending"
"609",131.27,565.1,10.43,36.61,"Descending"
"610",131.58,565.2,10.44,36.62,"Descending"
"611",131.79,564.5,10.46,36.62,"Descending"
"612",132.12,563.5,10.46,36.63,"Descending"
"613",132.32,563.1,10.39,36.64,"Descending"
"614",132.48,562.5,10.4,36.64,"Descending"
"615",132.67,561.8,10.42,36.65,"Descending"
"616",132.82,561.7,10.39,36.66,"Descending"
"617",132.98,561,10.42,36.66,"Descending"
"618",133.07,560,10.43,36.67,"Descending"
"619",133.43,559.3,10.42,36.67,"Descending"
"620",133.72,558.2,10.43,36.68,"Descending"
"621",133.94,557.8,10.42,36.69,"Descending"
"622",134.11,556.8,10.42,36.69,"Descending"
"623",134.26,556.2,10.42,36.7,"Descending"
"624",134.56,555.2,10.44,36.71,"Descending"
"625",134.83,554.4,10.48,36.71,"Descending"
"626",135.04,553.7,10.42,36.72,"Descending"
"627",135.16,553.1,10.47,36.73,"Descending"
"628",135.34,552.4,10.47,36.73,"Descending"
"629",135.58,551.6,10.48,36.74,"Descending"
"630",135.85,551.4,10.48,36.75,"Descending"
"631",136.08,550.5,10.43,36.75,"Descending"
"632",136.25,549.5,10.43,36.76,"Descending"
"633",136.4,548.3,10.43,36.76,"Descending"
"634",136.6,547.8,10.44,36.77,"Descending"
"635",136.88,547.1,10.46,36.78,"Descending"
"636",137.13,546.2,10.48,36.79,"Descending"
"637",137.42,545.9,10.5,36.79,"Descending"
"638",137.54,545.1,10.51,36.8,"Descending"
"639",137.73,544.4,10.5,36.81,"Descending"
"640",138.03,543.4,10.47,36.81,"Descending"
"641",138.3,542.8,10.46,36.82,"Descending"
"642",138.48,541.9,10.49,36.82,"Descending"
"643",138.66,541,10.49,36.83,"Descending"
"644",138.88,540.3,10.51,36.84,"Descending"
"645",139.15,539.8,10.51,36.85,"Descending"
"646",139.4,539,10.5,36.85,"Descending"
"647",139.61,538.1,10.48,36.86,"Descending"
"648",139.8,537.3,10.46,36.87,"Descending"
"649",139.97,536.3,10.48,36.87,"Descending"
"650",140.22,535.7,10.53,36.88,"Descending"
"651",140.47,535,10.48,36.89,"Descending"
"652",140.78,534.2,10.5,36.89,"Descending"
"653",140.96,533.2,10.5,36.9,"Descending"
"654",141.16,532.8,10.5,36.9,"Descending"
"655",141.37,531.6,10.5,36.92,"Descending"
"656",141.71,530.6,10.51,36.92,"Descending"
"657",141.83,529.9,10.52,36.93,"Descending"
"658",142.1,529.5,10.55,36.94,"Descending"
"659",142.33,529.2,10.52,36.95,"Descending"
"660",142.66,528.5,10.48,36.95,"Descending"
"661",142.82,527.3,10.47,36.96,"Descending"
"662",142.96,526.5,10.48,36.96,"Descending"
"663",143.19,526,10.5,36.97,"Descending"
"664",143.4,525.1,10.51,36.98,"Descending"
"665",143.65,524.2,10.5,36.98,"Descending"
"666",143.84,523.6,10.51,36.99,"Descending"
"667",144.08,522.8,10.58,37,"Descending"
"668",144.24,522.1,10.49,37,"Descending"
"669",144.45,521.4,10.51,37.01,"Descending"
"670",144.68,520.5,10.52,37.02,"Descending"
"671",144.89,519.7,10.57,37.03,"Descending"
"672",145.11,519,10.51,37.03,"Descending"
"673",145.28,518.2,10.53,37.04,"Descending"
"674",145.53,517.4,10.58,37.05,"Descending"
"675",145.76,516.9,10.62,37.05,"Descending"
"676",146.02,516.1,10.6,37.06,"Descending"
"677",146.24,515.7,10.51,37.07,"Descending"
"678",146.45,514.6,10.52,37.07,"Descending"
"679",146.6,514,10.56,37.08,"Descending"
"680",146.84,513.1,10.58,37.09,"Descending"
"681",147.13,512.3,10.55,37.1,"Descending"
"682",147.37,511.6,10.5,37.11,"Descending"
"683",147.55,510.9,10.54,37.11,"Descending"
"684",147.66,510.1,10.53,37.12,"Descending"
"685",147.86,509.4,10.52,37.13,"Descending"
"686",148.16,508.5,10.54,37.13,"Descending"
"687",148.43,507.8,10.55,37.14,"Descending"
"688",148.53,507.1,10.53,37.15,"Descending"
"689",148.68,506.3,10.53,37.15,"Descending"
"690",148.9,505.8,10.52,37.16,"Descending"
"691",149.19,505.3,10.55,37.17,"Descending"
"692",149.43,504.6,10.57,37.18,"Descending"
"693",149.58,503.7,10.6,37.18,"Descending"
"694",149.75,503,10.64,37.18,"Descending"
"695",149.97,502.5,10.66,37.19,"Descending"
"696",150.17,501.9,10.59,37.2,"Descending"
"697",150.38,501.4,10.72,37.21,"Descending"
"698",150.54,501.2,10.57,37.21,"Descending"
"699",150.71,500.5,10.59,37.22,"Descending"
"700",150.92,499.7,10.56,37.22,"Descending"
"701",151.08,498.8,10.56,37.23,"Descending"
"702",151.24,498.2,10.54,37.24,"Descending"
"703",151.4,497.9,10.58,37.25,"Descending"
"704",151.62,497.1,10.59,37.25,"Descending"
"705",151.81,496.9,10.6,37.26,"Descending"
"706",151.93,495.7,10.6,37.26,"Descending"
"707",152.03,495.5,10.61,37.26,"Descending"
"708",152.06,495.5,10.61,37.27,"Descending"
"709",152.07,495.5,10.62,37.28,"Descending"
"710",152,495.4,10.61,37.28,"Descending"
"711",151.97,495.5,10.62,37.28,"Descending"
"712",152,495.4,10.61,37.28,"Descending"
"713",152.03,495.4,10.61,37.28,"Descending"
"714",152.06,495.4,10.61,37.29,"Descending"
"715",152,495.4,10.62,37.29,"Descending"
"716",151.95,495.6,10.59,37.29,"Descending"
"717",151.37,495.6,10.55,37.29,"Descending"
"718",151.52,497,10.55,37.29,"Descending"
"719",151.09,496.9,10.54,37.29,"Descending"
"720",150.73,498.4,10.56,37.29,"Descending"
"721",150.68,498,10.56,37.29,"Descending"
"722",151.19,497.8,10.54,37.29,"Descending"
"723",151.62,497.1,10.57,37.29,"Descending"
"724",151.7,496.6,10.59,37.29,"Descending"
"725",151.69,496.3,10.62,37.3,"Descending"
"726",151.61,496.1,10.57,37.3,"Descending"
"727",152.04,495.8,10.62,37.3,"Descending"
"728",152.27,495.2,10.6,37.3,"Descending"
"729",152.47,494.7,10.62,37.3,"Descending"
"730",152.48,494.5,10.59,37.31,"Descending"
"731",152.44,494,10.58,37.31,"Descending"
"732",152.79,493.5,10.56,37.31,"Descending"
"733",153.02,492.9,10.59,37.32,"Descending"
"734",153.23,492.3,10.58,37.32,"Descending"
"735",153.21,492.4,10.55,37.32,"Descending"
"736",153.26,492,10.56,37.33,"Descending"
"737",153.46,491.7,10.55,37.33,"Descending"
"738",153.75,491,10.54,37.34,"Descending"
"739",153.9,490.1,10.56,37.34,"Descending"
"740",153.98,489.9,10.58,37.35,"Descending"
"741",154.09,489.5,10.59,37.35,"Descending"
"742",154.3,489,10.6,37.35,"Descending"
"743",154.52,488.3,10.56,37.36,"Descending"
"744",154.59,487.7,10.48,37.36,"Descending"
"745",154.72,487.5,10.54,37.37,"Descending"
"746",155.05,487,10.57,37.37,"Descending"
"747",155.29,486.6,10.7,37.38,"Descending"
"748",155.52,486.2,10.58,37.38,"Descending"
"749",155.59,485.4,10.63,37.39,"Descending"
"750",155.8,484.7,10.62,37.39,"Descending"
"751",156.05,484.5,10.53,37.4,"Descending"
"752",156.14,484,10.52,37.4,"Descending"
"753",156.28,483.7,10.51,37.41,"Descending"
"754",156.56,482.8,10.55,37.41,"Descending"
"755",156.79,482.3,10.54,37.42,"Descending"
"756",156.95,482,10.53,37.43,"Descending"
"757",157.19,481.6,10.54,37.43,"Descending"
"758",157.4,481.1,10.54,37.44,"Descending"
"759",157.52,480.6,10.54,37.45,"Descending"
"760",157.57,480.5,10.55,37.45,"Descending"
"761",157.67,480.5,10.56,37.45,"Descending"
"762",157.79,480,10.58,37.46,"Descending"
"763",158.01,479.8,10.58,37.46,"Descending"
"764",158.24,479.2,10.56,37.47,"Descending"
"765",158.44,478.8,10.56,37.48,"Descending"
"766",158.55,478.5,10.56,37.48,"Descending"
"767",158.77,478.3,10.61,37.49,"Descending"
"768",158.98,477.9,10.69,37.5,"Descending"
"769",159.19,477.6,10.61,37.5,"Descending"
"770",159.39,477.3,10.62,37.51,"Descending"
"771",159.49,477,10.7,37.51,"Descending"
"772",159.66,477.1,10.7,37.52,"Descending"
"773",159.89,476.5,10.57,37.53,"Descending"
"774",159.98,476.2,10.59,37.53,"Descending"
"775",160.11,475.9,10.57,37.54,"Descending"
"776",160.29,475.7,10.6,37.54,"Descending"
"777",160.51,475.2,10.65,37.55,"Descending"
"778",160.71,474.8,10.7,37.55,"Descending"
"779",160.94,474.7,10.67,37.56,"Descending"
"780",161.09,474.2,10.64,37.56,"Descending"
"781",161.12,474.1,10.62,37.57,"Descending"
"782",161.39,474,10.63,37.57,"Descending"
"783",161.43,474,10.63,37.58,"Descending"
"784",161.8,473.6,10.62,37.59,"Descending"
"785",161.91,473.4,10.56,37.59,"Descending"
"786",162.06,473.3,10.61,37.6,"Descending"
"787",162.36,472.9,10.65,37.6,"Descending"
"788",162.54,472.7,10.65,37.61,"Descending"
"789",162.76,472.5,10.73,37.61,"Descending"
"790",162.87,472.2,10.61,37.62,"Descending"
"791",163.16,471.8,10.63,37.63,"Descending"
"792",163.39,471.6,10.67,37.63,"Descending"
"793",163.68,471.4,10.75,37.64,"Descending"
"794",163.86,471.2,10.64,37.65,"Descending"
"795",164,471.1,10.65,37.65,"Descending"
"796",164.22,470.8,10.65,37.66,"Descending"
"797",164.53,470.5,10.62,37.67,"Descending"
"798",164.73,470.5,10.63,37.67,"Descending"
"799",164.85,470.4,10.62,37.68,"Descending"
"800",165.07,470.3,10.61,37.69,"Descending"
"801",165.35,470.1,10.62,37.69,"Descending"
"802",165.62,470.1,10.67,37.7,"Descending"
"803",165.79,470,10.57,37.71,"Descending"
"804",165.93,469.9,10.6,37.72,"Descending"
"805",166.16,469.9,10.6,37.73,"Descending"
"806",166.42,470,10.62,37.73,"Descending"
"807",166.64,470,10.58,37.74,"Descending"
"808",166.87,469.9,10.6,37.74,"Descending"
"809",167.03,469.9,10.61,37.75,"Descending"
"810",167.05,470,10.62,37.75,"Descending"
"811",167.11,470,10.61,37.76,"Descending"
"812",167.29,469.9,10.61,37.77,"Descending"
"813",167.35,470.1,10.67,37.77,"Descending"
"814",167.52,470.1,10.62,37.77,"Descending"
"815",167.81,470.2,10.64,37.78,"Descending"
"816",168.02,470.3,10.62,37.79,"Descending"
"817",168.21,470.3,10.63,37.79,"Descending"
"818",168.22,470.3,10.66,37.8,"Descending"
"819",168.33,470.3,10.63,37.8,"Descending"
"820",168.55,470.6,10.64,37.81,"Descending"
"821",168.85,470.8,10.6,37.82,"Descending"
"822",169.1,471,10.61,37.82,"Descending"
"823",169.2,471.2,10.63,37.83,"Descending"
"824",169.4,471.4,10.65,37.83,"Descending"
"825",169.48,471.4,10.69,37.84,"Descending"
"826",169.72,471.6,10.67,37.85,"Descending"
"827",169.85,471.7,10.65,37.85,"Descending"
"828",169.97,471.7,10.66,37.86,"Descending"
"829",170.09,471.9,10.65,37.86,"Descending"
"830",170.34,472.1,10.66,37.87,"Descending"
"831",170.69,472.5,10.58,37.87,"Descending"
"832",170.82,472.9,10.6,37.88,"Descending"
"833",171.04,473.1,10.64,37.89,"Descending"
"834",171.09,473.4,10.69,37.89,"Descending"
"835",171.5,473.7,10.67,37.9,"Descending"
"836",171.83,473.9,10.62,37.91,"Descending"
"837",172.01,474.2,10.62,37.91,"Descending"
"838",171.95,474.3,10.63,37.92,"Descending"
"839",171.85,474.3,10.62,37.92,"Descending"
"840",171.96,474.4,10.63,37.93,"Descending"
"841",172.05,474.3,10.63,37.93,"Descending"
"842",172.09,474.3,10.63,37.93,"Descending"
"843",171.99,474.4,10.63,37.94,"Descending"
"844",171.91,474.4,10.63,37.94,"Descending"
"845",171.91,474.4,10.63,37.94,"Descending"
"846",171.99,474.3,10.63,37.94,"Descending"
"847",172.03,474.4,10.63,37.94,"Descending"
"848",171.99,474.4,10.63,37.94,"Descending"
"849",171.94,474.4,10.64,37.94,"Descending"
"850",171.94,474.4,10.64,37.95,"Descending"
"851",171.99,474.4,10.64,37.95,"Descending"
"852",172.01,474.4,10.64,37.95,"Descending"
"853",171.99,474.4,10.64,37.95,"Descending"
"854",171.93,474.4,10.64,37.95,"Descending"
"855",171.93,474.3,10.64,37.95,"Descending"
"856",171.97,474.4,10.64,37.96,"Descending"
"857",171.98,474.4,10.65,37.96,"Descending"
"858",171.97,474.4,10.65,37.96,"Descending"
"859",171.99,474.3,10.65,37.96,"Descending"
"860",171.94,474.5,10.65,37.96,"Descending"
"861",171.94,474.4,10.65,37.96,"Descending"
"862",171.95,474.4,10.64,37.96,"Descending"
"863",171.44,473.5,10.66,37.96,"Descending"
"864",171.17,473.2,10.67,37.96,"Descending"
"865",171.08,473.3,10.66,37.96,"Descending"
"866",171.3,473.3,10.65,37.96,"Descending"
"867",171.63,473.5,10.67,37.96,"Descending"
"868",171.83,473.7,10.66,37.96,"Descending"
"869",171.87,473.8,10.65,37.96,"Descending"
"870",171.9,474.1,10.66,37.96,"Descending"
"871",172.05,474.4,10.65,37.96,"Descending"
"872",172.37,474.9,10.67,37.97,"Descending"
"873",172.51,475.1,10.66,37.97,"Descending"
"874",172.45,475.3,10.69,37.97,"Descending"
"875",172.61,475.6,10.69,37.97,"Descending"
"876",172.84,475.8,10.72,37.98,"Descending"
"877",173.08,476.4,10.69,37.98,"Descending"
"878",173.43,476.9,10.7,37.99,"Descending"
"879",173.51,477.2,10.67,37.99,"Descending"
"880",173.69,477.8,10.69,38,"Descending"
"881",173.86,478,10.71,38,"Descending"
"882",174.1,478.2,10.7,38,"Descending"
"883",174.33,478.6,10.7,38.01,"Descending"
"884",174.47,478.9,10.69,38.01,"Descending"
"885",174.72,479.3,10.66,38.02,"Descending"
"886",174.98,479.6,10.7,38.02,"Descending"
"887",175.18,480.1,10.74,38.03,"Descending"
"888",175.34,480.5,10.8,38.03,"Descending"
"889",175.5,480.7,10.73,38.04,"Descending"
"890",175.66,481.5,10.78,38.04,"Descending"
"891",175.79,481.7,10.73,38.05,"Descending"
"892",176.01,482.1,10.69,38.06,"Descending"
"893",176.18,482.3,10.64,38.06,"Descending"
"894",176.26,482.7,10.69,38.07,"Descending"
"895",176.4,482.6,10.7,38.07,"Descending"
"896",176.63,483.1,10.67,38.07,"Descending"
"897",176.87,483.7,10.66,38.08,"Descending"
"898",177.12,484.1,10.67,38.09,"Descending"
"899",177.19,484.4,10.65,38.09,"Descending"
"900",177.31,484.5,10.66,38.1,"Descending"
"901",177.48,484.9,10.7,38.1,"Descending"
"902",177.61,485.4,10.69,38.11,"Descending"
"903",177.8,485.8,10.71,38.12,"Descending"
"904",177.94,486,10.72,38.12,"Descending"
"905",178.09,486,10.75,38.12,"Descending"
"906",178.18,486.6,10.72,38.13,"Descending"
"907",178.32,486.6,10.72,38.13,"Descending"
"908",178.32,486.8,10.72,38.14,"Descending"
"909",178.16,486.8,10.73,38.14,"Descending"
"910",178.34,486.8,10.73,38.14,"Descending"
"911",178.69,487.3,10.78,38.15,"Descending"
"912",178.92,487.6,10.69,38.15,"Descending"
"913",178.93,487.5,10.73,38.16,"Descending"
"914",178.91,487.8,10.69,38.16,"Descending"
"915",179.08,488.3,10.72,38.17,"Descending"
"916",179.32,488.5,10.69,38.17,"Descending"
"917",179.45,488.5,10.69,38.17,"Descending"
"918",179.55,489.1,10.72,38.18,"Descending"
"919",179.65,490,10.75,38.18,"Descending"
"920",179.8,490.2,10.78,38.19,"Descending"
"921",180.06,490.5,10.85,38.19,"Descending"
"922",180.33,490.9,10.73,38.2,"Descending"
"923",180.45,491.2,10.71,38.2,"Descending"
"924",180.46,491.8,10.7,38.21,"Descending"
"925",180.64,491.9,10.72,38.21,"Descending"
"926",180.87,492,10.72,38.21,"Descending"
"927",181.05,492.4,10.71,38.22,"Descending"
"928",181.2,492.7,10.7,38.22,"Descending"
"929",181.41,493.5,10.73,38.23,"Descending"
"930",181.78,493.6,10.73,38.24,"Descending"
"931",182.05,494,10.82,38.24,"Descending"
"932",182.18,494.9,10.73,38.25,"Descending"
"933",182.28,495.3,10.76,38.26,"Descending"
"934",182.51,495.7,10.73,38.26,"Descending"
"935",182.8,496.9,10.74,38.27,"Descending"
"936",183.02,497.4,10.74,38.27,"Descending"
"937",183.11,497.8,10.77,38.28,"Descending"
"938",183.23,498.4,10.7,38.28,"Descending"
"939",183.46,498.9,10.69,38.29,"Descending"
"940",183.74,499.4,10.73,38.3,"Descending"
"941",183.98,500.3,10.81,38.3,"Descending"
"942",184.13,500.7,10.75,38.31,"Descending"
"943",184.35,501.2,10.71,38.32,"Descending"
"944",184.62,501.7,10.71,38.33,"Descending"
"945",184.86,502,10.73,38.33,"Descending"
"946",185.04,502.6,10.79,38.34,"Descending"
"947",185.27,502.7,10.72,38.34,"Descending"
"948",185.53,504,10.76,38.35,"Descending"
"949",185.75,504.2,10.72,38.36,"Descending"
"950",185.91,504.7,10.67,38.36,"Descending"
"951",186.13,504.9,10.75,38.37,"Descending"
"952",186.41,506.1,10.7,38.38,"Descending"
"953",186.61,506.2,10.7,38.38,"Descending"
"954",186.75,506.6,10.71,38.39,"Descending"
"955",186.9,507,10.73,38.4,"Descending"
"956",187.14,507.6,10.77,38.4,"Descending"
"957",187.51,507.9,10.77,38.42,"Descending"
"958",187.78,508.5,10.79,38.42,"Descending"
"959",187.86,509.3,10.77,38.43,"Descending"
"960",187.99,510.1,10.72,38.43,"Descending"
"961",188.25,510.8,10.7,38.44,"Descending"
"962",188.49,511.1,10.72,38.45,"Descending"
"963",188.66,511.4,10.73,38.45,"Descending"
"964",188.71,512.3,10.75,38.46,"Descending"
"965",188.78,512.4,10.79,38.47,"Descending"
"966",188.95,512.4,10.8,38.47,"Descending"
"967",189.07,512.7,10.8,38.48,"Descending"
"968",189.12,512.6,10.78,38.48,"Descending"
"969",189.15,512.9,10.73,38.49,"Descending"
"970",189.24,513.2,10.8,38.49,"Descending"
"971",189.41,513.2,10.86,38.5,"Descending"
"972",189.58,513.5,10.79,38.5,"Descending"
"973",189.7,514.1,10.73,38.51,"Descending"
"974",189.87,514.8,10.75,38.51,"Descending"
"975",190.06,515.4,10.74,38.52,"Descending"
"976",190.27,515.9,10.78,38.52,"Descending"
"977",190.48,516,10.77,38.53,"Descending"
"978",190.64,516.9,10.74,38.53,"Descending"
"979",190.83,517.1,10.74,38.54,"Descending"
"980",191.06,518.2,10.75,38.54,"Descending"
"981",191.14,518.5,10.73,38.55,"Descending"
"982",191.25,518.4,10.72,38.55,"Descending"
"983",191.27,518.6,10.72,38.56,"Descending"
"984",191.22,518.6,10.72,38.56,"Descending"
"985",191.22,518.7,10.72,38.56,"Descending"
"986",191.29,518.5,10.72,38.57,"Descending"
"987",191.33,518.8,10.73,38.57,"Descending"
"988",191.35,518.7,10.73,38.58,"Descending"
"989",191.58,519,10.76,38.58,"Descending"
"990",191.78,519.4,10.77,38.58,"Descending"
"991",191.94,519.8,10.74,38.59,"Descending"
"992",192.16,520.5,10.72,38.59,"Descending"
"993",192.21,521.1,10.73,38.6,"Descending"
"994",192.29,521.3,10.73,38.6,"Descending"
"995",192.53,522,10.73,38.6,"Descending"
"996",192.81,522.9,10.73,38.61,"Descending"
"997",193.07,523.2,10.73,38.62,"Descending"
"998",193.16,523.7,10.73,38.62,"Descending"
"999",193.2,523.5,10.74,38.63,"Descending"
"1000",193.33,524.3,10.75,38.64,"Descending"
"1001",193.57,524.5,10.77,38.64,"Descending"
"1002",193.84,524.7,10.89,38.65,"Descending"
"1003",193.98,525.3,10.8,38.65,"Descending"
"1004",194.06,525.5,10.87,38.66,"Descending"
"1005",194.27,526.6,10.72,38.66,"Descending"
"1006",194.54,526.3,10.76,38.67,"Descending"
"1007",194.76,527.9,10.76,38.67,"Descending"
"1008",194.91,527.8,10.74,38.68,"Descending"
"1009",195.12,527.8,10.72,38.68,"Descending"
"1010",195.23,529.4,10.69,38.69,"Descending"
"1011",195.36,528.1,10.7,38.7,"Descending"
"1012",195.52,529.5,10.7,38.7,"Descending"
"1013",195.64,530.1,10.73,38.71,"Descending"
"1014",195.84,529.8,10.7,38.71,"Descending"
"1015",195.99,530.6,10.7,38.72,"Descending"
"1016",196.17,530.8,10.71,38.72,"Descending"
"1017",196.39,531.5,10.73,38.73,"Descending"
"1018",196.46,531.3,10.74,38.73,"Descending"
"1019",196.59,531.8,10.75,38.74,"Descending"
"1020",196.68,532.1,10.77,38.74,"Descending"
"1021",196.96,532.5,10.78,38.75,"Descending"
"1022",197.15,532.6,10.77,38.76,"Descending"
"1023",197.16,532.8,10.79,38.76,"Descending"
"1024",197.18,532.6,10.82,38.76,"Descending"
"1025",197.4,533.8,10.84,38.77,"Descending"
"1026",197.76,534.7,10.84,38.78,"Descending"
"1027",198.04,535.8,10.72,38.78,"Descending"
"1028",198.17,535.9,10.75,38.79,"Descending"
"1029",198.28,536.2,10.75,38.79,"Descending"
"1030",198.41,536.4,10.77,38.8,"Descending"
"1031",198.64,536.5,10.78,38.8,"Descending"
"1032",198.8,537.1,10.76,38.81,"Descending"
"1033",198.84,537.2,10.75,38.81,"Descending"
"1034",198.97,538,10.76,38.82,"Descending"
"1035",199.19,538.3,10.79,38.83,"Descending"
"1036",199.35,538.8,10.8,38.83,"Descending"
"1037",199.33,538.5,10.8,38.83,"Descending"
"1038",198.62,538.5,10.76,38.83,"Descending"
"1039",198.57,537.3,10.76,38.84,"Descending"
"1040",199.39,538.1,10.81,38.85,"Descending"
"1041",199.85,538.2,10.83,38.85,"Descending"
"1042",199.82,538.5,10.78,38.85,"Descending"
"1043",199.55,540,10.78,38.85,"Descending"
"1044",199.66,540.3,10.82,38.86,"Descending"
"1045",200.25,541.1,10.83,38.87,"Descending"
"1046",200.74,541.4,10.81,38.87,"Descending"
"1047",200.9,542.1,10.78,38.88,"Descending"
"1048",200.68,542.2,10.77,38.88,"Descending"
"1049",200.66,542.5,10.76,38.88,"Descending"
"1050",201.16,543.3,10.76,38.89,"Descending"
"1051",201.6,543.4,10.79,38.9,"Descending"
"1052",201.72,544.4,10.77,38.9,"Descending"
"1053",201.5,544.4,10.78,38.91,"Descending"
"1054",201.51,544.9,10.81,38.91,"Descending"
"1055",201.88,545.4,10.85,38.92,"Descending"
"1056",202.23,545.6,10.87,38.92,"Descending"
"1057",202.26,546.1,10.81,38.92,"Descending"
"1058",202.12,545.8,10.85,38.93,"Descending"
"1059",202.22,546,10.74,38.93,"Descending"
"1060",202.56,546.8,10.75,38.94,"Descending"
"1061",202.88,547.4,10.79,38.95,"Descending"
"1062",202.94,547.6,10.78,38.95,"Descending"
"1063",202.89,547.9,10.77,38.95,"Descending"
"1064",203,548.2,10.77,38.96,"Descending"
"1065",203.24,548.2,10.76,38.97,"Descending"
"1066",203.45,548.2,10.77,38.97,"Descending"
"1067",203.52,548.6,10.76,38.97,"Descending"
"1068",203.51,549.1,10.77,38.98,"Descending"
"1069",203.57,549.4,10.78,38.98,"Descending"
"1070",203.72,549.9,10.77,38.99,"Descending"
"1071",203.9,549.9,10.77,38.99,"Descending"
"1072",203.93,550.2,10.76,38.99,"Descending"
"1073",203.94,550.7,10.82,38.99,"Descending"
"1074",204.03,550.8,10.78,39,"Descending"
"1075",204.24,550.9,10.71,39,"Descending"
"1076",204.41,551.3,10.77,39.01,"Descending"
"1077",204.47,551.4,10.78,39.01,"Descending"
"1078",204.49,551.7,10.78,39.01,"Descending"
"1079",204.65,552.1,10.78,39.02,"Descending"
"1080",204.86,552.1,10.8,39.02,"Descending"
"1081",204.98,552.8,10.81,39.03,"Descending"
"1082",204.96,553,10.82,39.03,"Descending"
"1083",204.68,553,10.79,39.03,"Descending"
"1084",204.54,552.1,10.79,39.03,"Descending"
"1085",204.74,552.6,10.8,39.03,"Descending"
"1086",205.08,552.5,10.88,39.04,"Descending"
"1087",205.18,552.7,10.96,39.05,"Descending"
"1088",205.11,552.8,10.77,39.04,"Descending"
"1089",205.05,552.6,10.89,39.05,"Descending"
"1090",205.24,553.3,10.77,39.05,"Descending"
"1091",205.59,554,10.79,39.06,"Descending"
"1092",205.85,554.4,10.78,39.06,"Descending"
"1093",205.9,554.8,10.84,39.06,"Descending"
"1094",206.08,555.4,10.78,39.07,"Descending"
"1095",206.28,555.8,10.8,39.07,"Descending"
"1096",206.62,556.5,11.03,39.08,"Descending"
"1097",206.86,556.8,10.86,39.08,"Descending"
"1098",206.92,556.9,10.76,39.09,"Descending"
"1099",206.94,557.4,10.73,39.09,"Descending"
"1100",207.11,557.9,10.73,39.1,"Descending"
"1101",207.32,558,10.75,39.1,"Descending"
"1102",207.53,558.2,10.76,39.1,"Descending"
"1103",207.61,558.6,10.8,39.11,"Descending"
"1104",207.65,559.2,10.75,39.11,"Descending"
"1105",207.77,559.1,10.76,39.12,"Descending"
"1106",207.98,559.6,10.77,39.12,"Descending"
"1107",208.17,559.9,10.78,39.13,"Descending"
"1108",208.31,560.7,10.8,39.14,"Descending"
"1109",208.41,561.1,10.85,39.14,"Descending"
"1110",208.47,561.1,10.84,39.14,"Descending"
"1111",208.69,561.5,10.98,39.15,"Descending"
"1112",208.92,562.3,10.67,39.15,"Descending"
"1113",209.07,562.7,10.75,39.16,"Descending"
"1114",209.19,563.3,10.75,39.16,"Descending"
"1115",209.36,563.3,10.78,39.17,"Descending"
"1116",209.53,563.5,10.77,39.17,"Descending"
"1117",209.76,564.5,10.8,39.18,"Descending"
"1118",209.93,565,10.83,39.18,"Descending"
"1119",210.04,565.3,10.78,39.19,"Descending"
"1120",210.2,565.5,10.71,39.19,"Descending"
"1121",210.37,565.9,10.77,39.2,"Descending"
"1122",210.59,566.8,10.8,39.21,"Descending"
