"","depth_m","cond_uscm","temp_C","direction"
"1348",289.89,1078,42.41,"Ascending"
"1349",289.74,1078,42.4,"Ascending"
"1350",289.45,1078,42.39,"Ascending"
"1351",289.11,1077,42.38,"Ascending"
"1352",288.76,1077,42.37,"Ascending"
"1353",288.62,1077,42.36,"Ascending"
"1354",288.58,1077,42.35,"Ascending"
"1355",288.15,1077,42.34,"Ascending"
"1356",287.83,1076,42.33,"Ascending"
"1357",287.56,1076,42.32,"Ascending"
"1358",287.15,1075,42.31,"Ascending"
"1359",286.65,1075,42.31,"Ascending"
"1360",286.49,1075,42.29,"Ascending"
"1361",286.19,1075,42.28,"Ascending"
"1362",285.98,1075,42.27,"Ascending"
"1363",285.82,1074,42.27,"Ascending"
"1364",285.48,1074,42.25,"Ascending"
"1365",285.07,1074,42.24,"Ascending"
"1366",284.87,1074,42.24,"Ascending"
"1367",284.88,1073,42.23,"Ascending"
"1368",284.45,1073,42.22,"Ascending"
"1369",284.34,1073,42.21,"Ascending"
"1370",284.08,1073,42.2,"Ascending"
"1371",284.08,1072,42.2,"Ascending"
"1372",284.04,1072,42.19,"Ascending"
"1373",284.06,1073,42.18,"Ascending"
"1374",284.07,1073,42.18,"Ascending"
"1375",283.83,1072,42.18,"Ascending"
"1376",283.68,1072,42.17,"Ascending"
"1377",283.33,1072,42.16,"Ascending"
"1378",282.9,1072,42.16,"Ascending"
"1379",282.53,1071,42.14,"Ascending"
"1380",282.14,1071,42.13,"Ascending"
"1381",281.87,1071,42.13,"Ascending"
"1382",281.7,1071,42.12,"Ascending"
"1383",281.72,1071,42.11,"Ascending"
"1384",281.6,1070,42.11,"Ascending"
"1385",281.25,1070,42.1,"Ascending"
"1386",280.93,1070,42.09,"Ascending"
"1387",280.48,1070,42.08,"Ascending"
"1388",280.12,1069,42.08,"Ascending"
"1389",279.8,1069,42.06,"Ascending"
"1390",279.42,1069,42.06,"Ascending"
"1391",278.98,1068,42.05,"Ascending"
"1392",278.58,1068,42.04,"Ascending"
"1393",278.12,1067,42.02,"Ascending"
"1394",277.74,1067,42.01,"Ascending"
"1395",277.39,1067,42,"Ascending"
"1396",277.01,1066,41.99,"Ascending"
"1397",276.57,1066,41.98,"Ascending"
"1398",276.14,1066,41.97,"Ascending"
"1399",276.01,1066,41.95,"Ascending"
"1400",276.01,1065,41.95,"Ascending"
"1401",276.02,1065,41.94,"Ascending"
"1402",276.02,1065,41.94,"Ascending"
"1403",275.85,1065,41.93,"Ascending"
"1404",275.85,1065,41.92,"Ascending"
"1405",275.92,1065,41.92,"Ascending"
"1406",275.95,1065,41.91,"Ascending"
"1407",275.97,1065,41.91,"Ascending"
"1408",275.97,1065,41.9,"Ascending"
"1409",275.85,1065,41.9,"Ascending"
"1410",275.72,1065,41.9,"Ascending"
"1411",275.55,1065,41.89,"Ascending"
"1412",275.17,1064,41.88,"Ascending"
"1413",274.99,1065,41.88,"Ascending"
"1414",274.41,1064,41.87,"Ascending"
"1415",273.99,1064,41.86,"Ascending"
"1416",273.61,1063,41.85,"Ascending"
"1417",273.26,1064,41.84,"Ascending"
"1418",272.89,1062,41.83,"Ascending"
"1419",272.69,1062,41.82,"Ascending"
"1420",272.62,1062,41.82,"Ascending"
"1421",272.34,1062,41.81,"Ascending"
"1422",271.92,1061,41.8,"Ascending"
"1423",271.58,1061,41.79,"Ascending"
"1424",271.32,1061,41.78,"Ascending"
"1425",270.93,1061,41.77,"Ascending"
"1426",270.46,1060,41.76,"Ascending"
"1427",270.11,1060,41.75,"Ascending"
"1428",269.76,1060,41.74,"Ascending"
"1429",269.39,1060,41.73,"Ascending"
"1430",269.4,1059,41.72,"Ascending"
"1431",269.34,1059,41.72,"Ascending"
"1432",269.26,1059,41.71,"Ascending"
"1433",269.05,1059,41.7,"Ascending"
"1434",268.74,1058,41.69,"Ascending"
"1435",268.49,1058,41.68,"Ascending"
"1436",268.48,1058,41.68,"Ascending"
"1437",268.49,1058,41.67,"Ascending"
"1438",268.51,1058,41.67,"Ascending"
"1439",268.17,1058,41.66,"Ascending"
"1440",267.93,1058,41.66,"Ascending"
"1441",267.95,1057,41.65,"Ascending"
"1442",267.96,1057,41.65,"Ascending"
"1443",267.66,1057,41.64,"Ascending"
"1444",267.32,1057,41.63,"Ascending"
"1445",266.9,1057,41.62,"Ascending"
"1446",266.52,1056,41.61,"Ascending"
"1447",266.23,1056,41.61,"Ascending"
"1448",265.83,1056,41.6,"Ascending"
"1449",265.45,1055,41.59,"Ascending"
"1450",265.12,1055,41.58,"Ascending"
"1451",264.83,1055,41.57,"Ascending"
"1452",264.78,1055,41.56,"Ascending"
"1453",264.78,1055,41.55,"Ascending"
"1454",264.78,1055,41.55,"Ascending"
"1455",264.69,1055,41.55,"Ascending"
"1456",264.41,1054,41.54,"Ascending"
"1457",264.07,1054,41.53,"Ascending"
"1458",263.75,1054,41.53,"Ascending"
"1459",263.36,1053,41.52,"Ascending"
"1460",262.98,1053,41.51,"Ascending"
"1461",262.59,1053,41.5,"Ascending"
"1462",262.28,1053,41.49,"Ascending"
"1463",261.89,1052,41.48,"Ascending"
"1464",261.49,1052,41.47,"Ascending"
"1465",261.11,1052,41.45,"Ascending"
"1466",260.64,1051,41.45,"Ascending"
"1467",260.28,1051,41.43,"Ascending"
"1468",259.97,1051,41.42,"Ascending"
"1469",259.65,1050,41.41,"Ascending"
"1470",259.56,1050,41.4,"Ascending"
"1471",259.32,1050,41.4,"Ascending"
"1472",259.3,1050,41.39,"Ascending"
"1473",259.28,1050,41.38,"Ascending"
"1474",259.27,1050,41.38,"Ascending"
"1475",259.27,1050,41.37,"Ascending"
"1476",259.27,1050,41.37,"Ascending"
"1477",259.2,1050,41.36,"Ascending"
"1478",258.94,1050,41.36,"Ascending"
"1479",258.69,1049,41.35,"Ascending"
"1480",258.37,1049,41.35,"Ascending"
"1481",258.05,1049,41.34,"Ascending"
"1482",257.74,1049,41.33,"Ascending"
"1483",257.36,1048,41.32,"Ascending"
"1484",256.97,1048,41.31,"Ascending"
"1485",256.59,1048,41.3,"Ascending"
"1486",256.1,1047,41.29,"Ascending"
"1487",255.75,1047,41.28,"Ascending"
"1488",255.47,1047,41.26,"Ascending"
"1489",255.38,1046,41.26,"Ascending"
"1490",255.03,1046,41.25,"Ascending"
"1491",254.83,1046,41.24,"Ascending"
"1492",254.43,1046,41.23,"Ascending"
"1493",254.07,1045,41.22,"Ascending"
"1494",253.93,1046,41.21,"Ascending"
"1495",253.86,1046,41.2,"Ascending"
"1496",253.47,1045,41.2,"Ascending"
"1497",253.15,1044,41.19,"Ascending"
"1498",252.78,1044,41.17,"Ascending"
"1499",252.32,1044,41.17,"Ascending"
"1500",251.92,1043,41.16,"Ascending"
"1501",251.63,1043,41.15,"Ascending"
"1502",251.37,1043,41.14,"Ascending"
"1503",251.24,1043,41.13,"Ascending"
"1504",250.96,1043,41.12,"Ascending"
"1505",250.64,1042,41.11,"Ascending"
"1506",250.34,1042,41.1,"Ascending"
"1507",249.92,1042,41.09,"Ascending"
"1508",249.61,1041,41.08,"Ascending"
"1509",249.39,1042,41.07,"Ascending"
"1510",249.36,1041,41.07,"Ascending"
"1511",249.35,1041,41.06,"Ascending"
"1512",249.07,1041,41.05,"Ascending"
"1513",248.72,1040,41.04,"Ascending"
"1514",248.43,1040,41.03,"Ascending"
"1515",248.13,1040,41.03,"Ascending"
"1516",247.82,1040,41.02,"Ascending"
"1517",247.54,1039,41,"Ascending"
"1518",247.2,1039,41,"Ascending"
"1519",247.05,1039,40.99,"Ascending"
"1520",246.8,1039,40.98,"Ascending"
"1521",246.49,1038,40.97,"Ascending"
"1522",246.32,1038,40.96,"Ascending"
"1523",246.13,1038,40.95,"Ascending"
"1524",245.99,1038,40.95,"Ascending"
"1525",245.93,1038,40.94,"Ascending"
"1526",245.93,1038,40.94,"Ascending"
"1527",245.9,1038,40.93,"Ascending"
"1528",245.49,1038,40.93,"Ascending"
"1529",245.16,1038,40.92,"Ascending"
"1530",244.96,1039,40.91,"Ascending"
"1531",244.68,1037,40.9,"Ascending"
"1532",244.34,1037,40.89,"Ascending"
"1533",244.11,1036,40.89,"Ascending"
"1534",243.6,1036,40.88,"Ascending"
"1535",243.51,1036,40.87,"Ascending"
"1536",243.24,1036,40.86,"Ascending"
"1537",242.97,1035,40.85,"Ascending"
"1538",242.78,1035,40.84,"Ascending"
"1539",242.32,1035,40.83,"Ascending"
"1540",242.01,1034,40.83,"Ascending"
"1541",241.81,1034,40.82,"Ascending"
"1542",241.63,1034,40.81,"Ascending"
"1543",241.33,1034,40.8,"Ascending"
"1544",241.13,1033,40.79,"Ascending"
"1545",240.83,1033,40.78,"Ascending"
"1546",240.68,1033,40.78,"Ascending"
"1547",240.69,1033,40.77,"Ascending"
"1548",240.68,1033,40.77,"Ascending"
"1549",240.61,1033,40.76,"Ascending"
"1550",240.49,1033,40.76,"Ascending"
"1551",240.32,1032,40.75,"Ascending"
"1552",240.17,1033,40.74,"Ascending"
"1553",239.94,1032,40.74,"Ascending"
"1554",239.58,1032,40.73,"Ascending"
"1555",239.41,1033,40.72,"Ascending"
"1556",239.24,1031,40.72,"Ascending"
"1557",238.83,1031,40.7,"Ascending"
"1558",238.62,1031,40.7,"Ascending"
"1559",238.52,1030,40.69,"Ascending"
"1560",238.52,1031,40.69,"Ascending"
"1561",238.17,1030,40.68,"Ascending"
"1562",237.82,1030,40.67,"Ascending"
"1563",237.4,1030,40.66,"Ascending"
"1564",237.13,1029,40.65,"Ascending"
"1565",236.78,1029,40.65,"Ascending"
"1566",236.41,1029,40.64,"Ascending"
"1567",236.23,1028,40.63,"Ascending"
"1568",235.8,1028,40.62,"Ascending"
"1569",235.43,1027,40.61,"Ascending"
"1570",235.19,1027,40.6,"Ascending"
"1571",235.09,1027,40.59,"Ascending"
"1572",234.73,1027,40.58,"Ascending"
"1573",234.5,1026,40.57,"Ascending"
"1574",234.08,1026,40.56,"Ascending"
"1575",233.85,1026,40.56,"Ascending"
"1576",233.44,1026,40.55,"Ascending"
"1577",233.18,1025,40.54,"Ascending"
"1578",233.17,1025,40.53,"Ascending"
"1579",232.92,1025,40.52,"Ascending"
"1580",232.61,1024,40.51,"Ascending"
"1581",232.48,1024,40.5,"Ascending"
"1582",232.08,1024,40.5,"Ascending"
"1583",231.87,1023,40.49,"Ascending"
"1584",231.62,1023,40.47,"Ascending"
"1585",231.37,1023,40.47,"Ascending"
"1586",231.08,1023,40.46,"Ascending"
"1587",230.87,1023,40.45,"Ascending"
"1588",230.54,1021,40.44,"Ascending"
"1589",230.14,1021,40.43,"Ascending"
"1590",230.01,1021,40.42,"Ascending"
"1591",229.64,1021,40.41,"Ascending"
"1592",229.34,1020,40.4,"Ascending"
"1593",229.14,1020,40.39,"Ascending"
"1594",228.73,1020,40.38,"Ascending"
"1595",228.37,1019,40.37,"Ascending"
"1596",228.23,1019,40.37,"Ascending"
"1597",227.91,1018,40.35,"Ascending"
"1598",227.63,1018,40.34,"Ascending"
"1599",227.26,1018,40.33,"Ascending"
"1600",226.9,1017,40.33,"Ascending"
"1601",226.66,1017,40.31,"Ascending"
"1602",226.28,1016,40.3,"Ascending"
"1603",225.95,1016,40.29,"Ascending"
"1604",225.53,1015,40.28,"Ascending"
"1605",224.98,1014,40.27,"Ascending"
"1606",224.54,1014,40.25,"Ascending"
"1607",224.13,1013,40.24,"Ascending"
"1608",223.79,1012,40.23,"Ascending"
"1609",223.41,1012,40.22,"Ascending"
"1610",223.05,1012,40.21,"Ascending"
"1611",222.57,1011,40.2,"Ascending"
"1612",222.24,1011,40.19,"Ascending"
"1613",221.96,1010,40.17,"Ascending"
"1614",221.62,1010,40.16,"Ascending"
"1615",221.32,1009,40.15,"Ascending"
"1616",221.35,1009,40.14,"Ascending"
"1617",220.98,1009,40.13,"Ascending"
"1618",220.63,1008,40.12,"Ascending"
"1619",220.35,1007,40.11,"Ascending"
"1620",219.9,1007,40.1,"Ascending"
"1621",219.54,1006,40.09,"Ascending"
"1622",219.2,1006,40.08,"Ascending"
"1623",218.78,1005,40.06,"Ascending"
"1624",218.39,1004,40.05,"Ascending"
"1625",217.93,1003,40.04,"Ascending"
"1626",217.8,1004,40.03,"Ascending"
"1627",217.84,1003,40.02,"Ascending"
"1628",217.54,1003,40.01,"Ascending"
"1629",217.14,1002,40,"Ascending"
"1630",216.76,1001,39.98,"Ascending"
"1631",216.79,1001,39.98,"Ascending"
"1632",216.7,1001,39.97,"Ascending"
"1633",216.23,1001,39.96,"Ascending"
"1634",215.88,1000,39.95,"Ascending"
"1635",215.59,999.9,39.93,"Ascending"
"1636",215.33,999.5,39.93,"Ascending"
"1637",214.93,999,39.92,"Ascending"
"1638",214.7,998.4,39.9,"Ascending"
"1639",214.46,998.2,39.89,"Ascending"
"1640",214.51,998.3,39.89,"Ascending"
"1641",214.07,997.6,39.88,"Ascending"
"1642",213.67,996.9,39.87,"Ascending"
"1643",213.67,996.9,39.86,"Ascending"
"1644",213.68,996.8,39.85,"Ascending"
"1645",213.33,996.5,39.84,"Ascending"
"1646",212.92,995.4,39.83,"Ascending"
"1647",212.55,995.1,39.82,"Ascending"
"1648",212.36,994.4,39.81,"Ascending"
"1649",211.86,993.6,39.8,"Ascending"
"1650",211.51,993.3,39.79,"Ascending"
"1651",211.12,992,39.78,"Ascending"
"1652",210.82,991.7,39.77,"Ascending"
"1653",210.59,991.5,39.76,"Ascending"
"1654",210.22,991,39.75,"Ascending"
"1655",210,990.5,39.74,"Ascending"
"1656",209.87,990.1,39.73,"Ascending"
"1657",209.53,989.5,39.72,"Ascending"
"1658",209.4,989.3,39.71,"Ascending"
"1659",209.38,988.9,39.7,"Ascending"
"1660",209.36,988.7,39.7,"Ascending"
"1661",208.97,988.7,39.69,"Ascending"
"1662",208.53,988.2,39.68,"Ascending"
"1663",208.29,987.6,39.67,"Ascending"
"1664",207.92,987.2,39.66,"Ascending"
"1665",207.44,986.2,39.65,"Ascending"
"1666",207.07,985.3,39.64,"Ascending"
"1667",206.81,985,39.63,"Ascending"
"1668",206.5,984.6,39.62,"Ascending"
"1669",206.33,984.3,39.61,"Ascending"
"1670",205.89,983.7,39.6,"Ascending"
"1671",205.65,982.7,39.59,"Ascending"
"1672",205.57,982.6,39.58,"Ascending"
"1673",205.31,982.3,39.57,"Ascending"
"1674",204.88,981.9,39.56,"Ascending"
"1675",204.52,980.8,39.55,"Ascending"
"1676",204.23,980.4,39.54,"Ascending"
"1677",203.94,979.9,39.53,"Ascending"
"1678",204.04,979.8,39.52,"Ascending"
"1679",204.06,979.6,39.51,"Ascending"
"1680",204.1,979.6,39.51,"Ascending"
"1681",203.9,979.5,39.5,"Ascending"
"1682",203.74,979.7,39.5,"Ascending"
"1683",203.24,978.7,39.48,"Ascending"
"1684",202.84,978.1,39.47,"Ascending"
"1685",202.64,977.4,39.47,"Ascending"
"1686",202.55,977.4,39.46,"Ascending"
"1687",202.23,976.8,39.45,"Ascending"
"1688",201.86,975.7,39.44,"Ascending"
"1689",201.43,974.7,39.43,"Ascending"
"1690",200.99,974,39.42,"Ascending"
"1691",200.55,973.1,39.4,"Ascending"
"1692",200.11,972.8,39.4,"Ascending"
"1693",199.69,972,39.39,"Ascending"
"1694",199.22,971.1,39.37,"Ascending"
"1695",199.06,970.2,39.36,"Ascending"
"1696",198.65,970.2,39.35,"Ascending"
"1697",198.34,969,39.34,"Ascending"
"1698",198.03,968.7,39.33,"Ascending"
"1699",197.62,967.8,39.32,"Ascending"
"1700",197.3,967.4,39.31,"Ascending"
"1701",197.02,966.8,39.3,"Ascending"
"1702",196.64,966.3,39.29,"Ascending"
"1703",196.18,965.1,39.27,"Ascending"
"1704",195.76,964.3,39.26,"Ascending"
"1705",195.56,963.7,39.25,"Ascending"
"1706",195.65,963.5,39.24,"Ascending"
"1707",195.65,963.3,39.23,"Ascending"
"1708",195.66,963.3,39.23,"Ascending"
"1709",195.69,963.3,39.22,"Ascending"
"1710",195.65,963.4,39.22,"Ascending"
"1711",195.19,963.2,39.21,"Ascending"
"1712",194.94,962.5,39.2,"Ascending"
"1713",194.63,962.3,39.19,"Ascending"
"1714",194.31,961.8,39.19,"Ascending"
"1715",194.13,961.6,39.18,"Ascending"
"1716",193.84,960.8,39.17,"Ascending"
"1717",193.45,959.9,39.16,"Ascending"
"1718",193.19,958.8,39.15,"Ascending"
"1719",192.87,958.3,39.14,"Ascending"
"1720",192.57,957.9,39.13,"Ascending"
"1721",192.23,957.3,39.12,"Ascending"
"1722",191.93,956.7,39.11,"Ascending"
"1723",191.6,956.1,39.1,"Ascending"
"1724",191.14,955,39.09,"Ascending"
"1725",190.7,953.5,39.08,"Ascending"
"1726",190.3,953.2,39.07,"Ascending"
"1727",189.92,952.3,39.06,"Ascending"
"1728",189.5,951.3,39.04,"Ascending"
"1729",189.3,950.7,39.03,"Ascending"
"1730",189.33,950.7,39.03,"Ascending"
"1731",189.35,950.7,39.02,"Ascending"
"1732",189.36,950,39.01,"Ascending"
"1733",189.36,949.6,39.01,"Ascending"
"1734",189.29,950,39,"Ascending"
"1735",188.95,949.5,38.99,"Ascending"
"1736",188.63,948.9,38.99,"Ascending"
"1737",188.16,948.2,38.97,"Ascending"
"1738",187.6,947.1,38.96,"Ascending"
"1739",187.1,945.8,38.95,"Ascending"
"1740",186.6,944.8,38.94,"Ascending"
"1741",186.08,943.2,38.93,"Ascending"
"1742",185.58,941.9,38.92,"Ascending"
"1743",185.19,941.2,38.9,"Ascending"
"1744",185.14,940.8,38.89,"Ascending"
"1745",185.12,940.8,38.89,"Ascending"
"1746",184.76,940.1,38.88,"Ascending"
"1747",184.49,938.9,38.86,"Ascending"
"1748",184.3,938.6,38.85,"Ascending"
"1749",183.77,937.9,38.85,"Ascending"
"1750",183.41,937.2,38.84,"Ascending"
"1751",182.86,935.7,38.82,"Ascending"
"1752",182.41,934.5,38.81,"Ascending"
"1753",181.88,933.5,38.8,"Ascending"
"1754",181.41,932,38.78,"Ascending"
"1755",181.06,931.2,38.77,"Ascending"
"1756",180.89,930.8,38.76,"Ascending"
"1757",180.52,930.3,38.75,"Ascending"
"1758",180.05,929.4,38.74,"Ascending"
"1759",179.64,928.1,38.72,"Ascending"
"1760",179.17,926.9,38.71,"Ascending"
"1761",178.74,925.7,38.7,"Ascending"
"1762",178.22,923.9,38.68,"Ascending"
"1763",177.66,922.6,38.67,"Ascending"
"1764",177.19,921.7,38.65,"Ascending"
"1765",176.61,920.7,38.64,"Ascending"
"1766",176.2,919.6,38.62,"Ascending"
"1767",175.58,918,38.61,"Ascending"
"1768",175.11,916.9,38.59,"Ascending"
"1769",174.62,915.5,38.58,"Ascending"
"1770",174.2,914.3,38.56,"Ascending"
"1771",173.66,913.1,38.55,"Ascending"
"1772",173.67,912.7,38.53,"Ascending"
"1773",173.68,912.9,38.53,"Ascending"
"1774",173.68,913.2,38.51,"Ascending"
"1775",173.72,913.1,38.51,"Ascending"
"1776",173.72,912.1,38.5,"Ascending"
"1777",173.4,912.1,38.49,"Ascending"
"1778",172.88,910.7,38.48,"Ascending"
"1779",172.36,909.5,38.47,"Ascending"
"1780",172.23,908.4,38.45,"Ascending"
"1781",171.9,907.7,38.45,"Ascending"
"1782",171.6,907,38.43,"Ascending"
"1783",171.26,906.6,38.42,"Ascending"
"1784",170.98,905.7,38.41,"Ascending"
"1785",170.96,905.1,38.41,"Ascending"
"1786",170.58,904.6,38.39,"Ascending"
"1787",170.26,904.2,38.38,"Ascending"
"1788",169.8,903,38.37,"Ascending"
"1789",169.46,901.7,38.36,"Ascending"
"1790",169.09,900.9,38.35,"Ascending"
"1791",169.12,900.5,38.34,"Ascending"
"1792",169,900.2,38.33,"Ascending"
"1793",168.58,899.2,38.32,"Ascending"
"1794",168.21,898.3,38.31,"Ascending"
"1795",167.99,897.5,38.3,"Ascending"
"1796",167.99,897.3,38.3,"Ascending"
"1797",168,896.4,38.29,"Ascending"
"1798",167.99,896.4,38.28,"Ascending"
"1799",167.58,896.3,38.27,"Ascending"
"1800",167.19,895.1,38.26,"Ascending"
"1801",166.79,893.9,38.25,"Ascending"
"1802",166.37,892.3,38.25,"Ascending"
"1803",165.92,891,38.23,"Ascending"
"1804",165.54,890.2,38.22,"Ascending"
"1805",165.22,889.5,38.21,"Ascending"
"1806",164.8,888.3,38.2,"Ascending"
"1807",164.58,887.1,38.19,"Ascending"
"1808",164.5,886.7,38.18,"Ascending"
"1809",164.32,886.2,38.17,"Ascending"
"1810",163.88,885.3,38.16,"Ascending"
"1811",163.42,883.6,38.15,"Ascending"
"1812",163.41,883.1,38.14,"Ascending"
"1813",163.42,883.6,38.14,"Ascending"
"1814",163.22,882.9,38.13,"Ascending"
"1815",162.97,881.9,38.12,"Ascending"
"1816",162.88,881.7,38.11,"Ascending"
"1817",162.5,880.4,38.1,"Ascending"
"1818",162.24,879.3,38.1,"Ascending"
"1819",161.97,878.7,38.08,"Ascending"
"1820",161.8,877.7,38.08,"Ascending"
"1821",161.78,878,38.07,"Ascending"
"1822",161.78,878.3,38.06,"Ascending"
"1823",161.41,877.2,38.06,"Ascending"
"1824",161.03,875.4,38.05,"Ascending"
"1825",160.66,874.6,38.04,"Ascending"
"1826",160.42,874.2,38.03,"Ascending"
"1827",160.15,873,38.02,"Ascending"
"1828",160.11,872.6,38.01,"Ascending"
"1829",159.79,871.5,38,"Ascending"
"1830",159.34,870.5,37.99,"Ascending"
"1831",158.76,869,37.98,"Ascending"
"1832",158.3,866.9,37.97,"Ascending"
"1833",158.32,866.6,37.96,"Ascending"
"1834",158.29,865,37.95,"Ascending"
"1835",158.34,865.1,37.95,"Ascending"
"1836",158.39,865.7,37.94,"Ascending"
"1837",158.4,865.8,37.94,"Ascending"
"1838",158.42,865.7,37.94,"Ascending"
"1839",158.42,865.7,37.93,"Ascending"
"1840",158.43,865.8,37.93,"Ascending"
"1841",158.38,865.7,37.92,"Ascending"
"1842",158.37,865.6,37.92,"Ascending"
"1843",158.37,865.6,37.92,"Ascending"
"1844",158.37,865.6,37.92,"Ascending"
"1845",158.38,865.4,37.92,"Ascending"
"1846",158.38,865.5,37.91,"Ascending"
"1847",158.41,865.8,37.91,"Ascending"
"1848",158.1,865.3,37.91,"Ascending"
"1849",157.58,864.1,37.9,"Ascending"
"1850",157.21,863.3,37.89,"Ascending"
"1851",156.73,862.2,37.88,"Ascending"
"1852",156.3,860.7,37.88,"Ascending"
"1853",155.89,859.4,37.87,"Ascending"
"1854",155.45,857.6,37.86,"Ascending"
"1855",155.43,856.9,37.85,"Ascending"
"1856",155.44,856.9,37.85,"Ascending"
"1857",155.01,855.1,37.84,"Ascending"
"1858",154.74,853.9,37.83,"Ascending"
"1859",154.72,853.5,37.82,"Ascending"
"1860",154.39,853.3,37.82,"Ascending"
"1861",154.09,851.8,37.81,"Ascending"
"1862",153.65,850.9,37.8,"Ascending"
"1863",153.16,848.6,37.79,"Ascending"
"1864",152.79,847.4,37.77,"Ascending"
"1865",152.35,846.1,37.77,"Ascending"
"1866",151.79,844.5,37.75,"Ascending"
"1867",151.24,842.7,37.74,"Ascending"
"1868",150.72,841.1,37.73,"Ascending"
"1869",150.68,840.4,37.72,"Ascending"
"1870",150.69,840.5,37.71,"Ascending"
"1871",150.43,839.8,37.7,"Ascending"
"1872",150,837.9,37.69,"Ascending"
"1873",149.58,836.4,37.68,"Ascending"
"1874",149.12,834.5,37.67,"Ascending"
"1875",148.67,832.7,37.66,"Ascending"
"1876",148.37,831.4,37.65,"Ascending"
"1877",148.3,831.2,37.64,"Ascending"
"1878",147.86,830,37.62,"Ascending"
"1879",147.43,828,37.61,"Ascending"
"1880",147.03,826.6,37.6,"Ascending"
"1881",146.97,826.3,37.59,"Ascending"
"1882",146.84,826.2,37.59,"Ascending"
"1883",146.54,825.2,37.58,"Ascending"
"1884",146.24,824.3,37.57,"Ascending"
"1885",145.86,823.2,37.55,"Ascending"
"1886",145.56,821.9,37.55,"Ascending"
"1887",145.19,821,37.54,"Ascending"
"1888",144.78,818.7,37.52,"Ascending"
"1889",144.59,818.8,37.51,"Ascending"
"1890",144.43,817.7,37.5,"Ascending"
"1891",144.44,817.8,37.5,"Ascending"
"1892",144.34,817.3,37.49,"Ascending"
"1893",144.28,817.3,37.49,"Ascending"
"1894",144.12,816,37.48,"Ascending"
"1895",144.13,815.8,37.47,"Ascending"
"1896",144.13,815.8,37.47,"Ascending"
"1897",143.91,815.1,37.46,"Ascending"
"1898",143.6,814.8,37.46,"Ascending"
"1899",143.37,813.9,37.45,"Ascending"
"1900",143.22,813.8,37.44,"Ascending"
"1901",143.21,813.8,37.43,"Ascending"
"1902",143.21,813.6,37.43,"Ascending"
"1903",143.08,813.6,37.43,"Ascending"
"1904",143.11,813.4,37.42,"Ascending"
"1905",143.15,813.4,37.42,"Ascending"
"1906",143.2,812.9,37.42,"Ascending"
"1907",143.18,812.4,37.41,"Ascending"
"1908",143.17,812.8,37.41,"Ascending"
"1909",143.16,812.4,37.41,"Ascending"
"1910",143.04,811.9,37.4,"Ascending"
"1911",142.78,811.2,37.4,"Ascending"
"1912",142.7,810.6,37.39,"Ascending"
"1913",142.62,809.6,37.39,"Ascending"
"1914",142.62,809.4,37.39,"Ascending"
"1915",142.63,809.5,37.38,"Ascending"
"1916",142.48,809.8,37.38,"Ascending"
"1917",142.26,809.4,37.38,"Ascending"
"1918",142.18,809.3,37.37,"Ascending"
"1919",141.9,809.2,37.37,"Ascending"
"1920",141.45,807.1,37.36,"Ascending"
"1921",140.88,804.8,37.35,"Ascending"
"1922",140.37,802.7,37.34,"Ascending"
"1923",140.19,802.3,37.34,"Ascending"
"1924",140.14,801,37.33,"Ascending"
"1925",140.13,800.9,37.33,"Ascending"
"1926",140.03,800.7,37.32,"Ascending"
"1927",139.55,799.9,37.31,"Ascending"
"1928",138.95,797.8,37.3,"Ascending"
"1929",138.36,796,37.29,"Ascending"
"1930",137.7,793.4,37.28,"Ascending"
"1931",137.11,791.3,37.27,"Ascending"
"1932",136.88,790.3,37.26,"Ascending"
"1933",136.53,788.6,37.25,"Ascending"
"1934",135.9,787.5,37.23,"Ascending"
"1935",135.26,784.8,37.22,"Ascending"
"1936",134.92,782.5,37.21,"Ascending"
"1937",134.32,780.9,37.19,"Ascending"
"1938",133.99,778.9,37.18,"Ascending"
"1939",133.48,777.2,37.16,"Ascending"
"1940",132.93,775.3,37.15,"Ascending"
"1941",132.34,773.3,37.14,"Ascending"
"1942",131.98,771.6,37.12,"Ascending"
"1943",131.96,771.1,37.11,"Ascending"
"1944",131.95,770.5,37.1,"Ascending"
"1945",131.96,770.5,37.1,"Ascending"
"1946",131.97,770.1,37.09,"Ascending"
"1947",131.97,769.8,37.08,"Ascending"
"1948",131.97,768.6,37.08,"Ascending"
"1949",131.94,768.8,37.07,"Ascending"
"1950",131.96,768.8,37.07,"Ascending"
"1951",131.95,768.9,37.06,"Ascending"
"1952",131.52,768.7,37.06,"Ascending"
"1953",131.02,767.5,37.04,"Ascending"
"1954",130.59,766.2,37.03,"Ascending"
"1955",130.52,765.4,37.02,"Ascending"
"1956",130.45,765.6,37.02,"Ascending"
"1957",130.07,764.7,37.01,"Ascending"
"1958",129.59,762.5,37.01,"Ascending"
"1959",129.16,761,36.99,"Ascending"
"1960",128.69,759.4,36.98,"Ascending"
"1961",128.15,757.1,36.97,"Ascending"
"1962",127.97,755.7,36.96,"Ascending"
"1963",127.57,755.3,36.95,"Ascending"
"1964",127.56,754.3,36.94,"Ascending"
"1965",127.55,754.3,36.94,"Ascending"
"1966",127.56,753.8,36.93,"Ascending"
"1967",127.4,753.7,36.92,"Ascending"
"1968",127.11,752.5,36.91,"Ascending"
"1969",127.12,751.3,36.9,"Ascending"
"1970",127.11,750.8,36.9,"Ascending"
