"","depth_m","cond_uscm","pH","temp_C","direction"
"1132",173.56,5840,11.62,38.94,"Descending"
"1133",173.71,5838,11.62,38.94,"Descending"
"1134",173.95,5842,11.61,38.95,"Descending"
"1135",174.24,5843,11.62,38.95,"Descending"
"1136",174.55,5842,11.61,38.96,"Descending"
"1137",174.83,5843,11.62,38.97,"Descending"
"1138",175.13,5849,11.61,38.97,"Descending"
"1139",175.43,5842,11.6,38.98,"Descending"
"1140",175.63,5848,11.6,38.99,"Descending"
"1141",175.8,5846,11.61,38.99,"Descending"
"1142",175.96,5845,11.61,39,"Descending"
"1143",176.12,5846,11.61,39.01,"Descending"
"1144",176.28,5845,11.61,39.01,"Descending"
"1145",176.47,5849,11.61,39.02,"Descending"
"1146",176.63,5847,11.61,39.02,"Descending"
"1147",176.81,5848,11.61,39.03,"Descending"
"1148",176.99,5848,11.61,39.03,"Descending"
"1149",177.19,5850,11.61,39.04,"Descending"
"1150",177.29,5848,11.61,39.05,"Descending"
"1151",177.41,5848,11.62,39.05,"Descending"
"1152",177.56,5849,11.61,39.06,"Descending"
"1153",177.72,5851,11.61,39.06,"Descending"
"1154",177.89,5852,11.62,39.07,"Descending"
"1155",178.02,5853,11.61,39.07,"Descending"
"1156",178.15,5852,11.6,39.07,"Descending"
"1157",178.28,5850,11.6,39.08,"Descending"
"1158",178.42,5853,11.61,39.09,"Descending"
"1159",178.56,5852,11.62,39.09,"Descending"
"1160",178.71,5853,11.61,39.1,"Descending"
"1161",178.85,5855,11.61,39.1,"Descending"
"1162",178.99,5853,11.59,39.1,"Descending"
"1163",179.13,5854,11.61,39.11,"Descending"
"1164",179.27,5855,11.6,39.12,"Descending"
"1165",179.41,5855,11.61,39.12,"Descending"
"1166",179.53,5858,11.62,39.13,"Descending"
"1167",179.59,5856,11.61,39.13,"Descending"
"1168",179.74,5856,11.61,39.14,"Descending"
"1169",179.88,5856,11.61,39.14,"Descending"
"1170",180.02,5857,11.61,39.14,"Descending"
"1171",180.2,5860,11.61,39.15,"Descending"
"1172",180.4,5859,11.62,39.15,"Descending"
"1173",180.62,5858,11.61,39.16,"Descending"
"1174",180.82,5859,11.62,39.16,"Descending"
"1175",181,5857,11.61,39.17,"Descending"
"1176",181.19,5860,11.61,39.18,"Descending"
"1177",181.39,5860,11.61,39.18,"Descending"
"1178",181.6,5860,11.62,39.19,"Descending"
"1179",181.82,5863,11.62,39.19,"Descending"
"1180",182.07,5860,11.61,39.2,"Descending"
"1181",182.24,5862,11.61,39.2,"Descending"
"1182",182.38,5863,11.61,39.21,"Descending"
"1183",182.54,5862,11.61,39.21,"Descending"
"1184",182.66,5862,11.61,39.22,"Descending"
"1185",182.8,5864,11.6,39.22,"Descending"
"1186",182.93,5866,11.61,39.23,"Descending"
"1187",183.03,5864,11.61,39.23,"Descending"
"1188",183.14,5866,11.61,39.24,"Descending"
"1189",183.26,5864,11.61,39.25,"Descending"
"1190",183.42,5865,11.61,39.25,"Descending"
"1191",183.61,5866,11.61,39.25,"Descending"
"1192",183.8,5867,11.61,39.26,"Descending"
"1193",183.99,5867,11.61,39.27,"Descending"
"1194",184.2,5869,11.61,39.27,"Descending"
"1195",184.41,5868,11.6,39.28,"Descending"
"1196",184.61,5871,11.6,39.28,"Descending"
"1197",184.8,5869,11.6,39.28,"Descending"
"1198",185.02,5871,11.6,39.29,"Descending"
"1199",185.25,5870,11.6,39.3,"Descending"
"1200",185.45,5873,11.61,39.31,"Descending"
"1201",185.7,5873,11.6,39.31,"Descending"
"1202",185.94,5873,11.61,39.32,"Descending"
"1203",186.14,5873,11.61,39.32,"Descending"
"1204",186.34,5874,11.61,39.33,"Descending"
"1205",186.52,5873,11.6,39.34,"Descending"
"1206",186.72,5878,11.6,39.34,"Descending"
"1207",186.94,5876,11.6,39.35,"Descending"
"1208",187.08,5876,11.6,39.35,"Descending"
"1209",187.2,5877,11.6,39.36,"Descending"
"1210",187.39,5876,11.61,39.36,"Descending"
"1211",187.52,5877,11.61,39.37,"Descending"
"1212",187.64,5877,11.61,39.37,"Descending"
"1213",187.79,5876,11.61,39.38,"Descending"
"1214",187.95,5878,11.6,39.39,"Descending"
"1215",188.07,5877,11.61,39.39,"Descending"
"1216",188.19,5879,11.61,39.4,"Descending"
"1217",188.32,5879,11.61,39.4,"Descending"
"1218",188.46,5880,11.61,39.41,"Descending"
"1219",188.62,5879,11.61,39.41,"Descending"
"1220",188.79,5878,11.6,39.42,"Descending"
"1221",188.93,5882,11.6,39.42,"Descending"
"1222",189.09,5882,11.61,39.43,"Descending"
"1223",189.27,5880,11.61,39.43,"Descending"
"1224",189.46,5882,11.61,39.44,"Descending"
"1225",189.64,5882,11.61,39.44,"Descending"
"1226",189.82,5882,11.61,39.45,"Descending"
"1227",189.98,5883,11.61,39.45,"Descending"
"1228",190.1,5883,11.61,39.46,"Descending"
"1229",190.22,5884,11.61,39.46,"Descending"
"1230",190.4,5883,11.61,39.47,"Descending"
"1231",190.6,5883,11.6,39.47,"Descending"
"1232",190.76,5886,11.61,39.48,"Descending"
"1233",190.92,5886,11.61,39.48,"Descending"
"1234",191.14,5885,11.61,39.49,"Descending"
"1235",191.37,5885,11.6,39.5,"Descending"
"1236",191.67,5888,11.6,39.5,"Descending"
"1237",191.86,5889,11.6,39.51,"Descending"
"1238",191.99,5887,11.6,39.51,"Descending"
"1239",192.24,5889,11.59,39.52,"Descending"
"1240",192.4,5890,11.6,39.52,"Descending"
"1241",192.55,5891,11.6,39.53,"Descending"
"1242",192.65,5890,11.61,39.54,"Descending"
"1243",192.66,5890,11.6,39.54,"Descending"
"1244",192.66,5891,11.6,39.54,"Descending"
"1245",192.74,5892,11.61,39.55,"Descending"
"1246",193.07,5891,11.6,39.56,"Descending"
"1247",193.18,5893,11.6,39.56,"Descending"
"1248",193.3,5894,11.6,39.56,"Descending"
"1249",193.42,5890,11.6,39.57,"Descending"
"1250",193.55,5892,11.6,39.57,"Descending"
"1251",193.66,5888,11.6,39.58,"Descending"
"1252",193.76,5893,11.61,39.59,"Descending"
"1253",193.87,5892,11.6,39.59,"Descending"
"1254",194,5895,11.6,39.59,"Descending"
"1255",194.13,5893,11.6,39.6,"Descending"
"1256",194.26,5895,11.6,39.6,"Descending"
"1257",194.35,5894,11.6,39.6,"Descending"
"1258",194.45,5897,11.6,39.61,"Descending"
"1259",194.55,5895,11.6,39.61,"Descending"
"1260",194.65,5897,11.6,39.62,"Descending"
"1261",194.74,5895,11.6,39.62,"Descending"
"1262",194.88,5897,11.6,39.63,"Descending"
"1263",195.02,5896,11.6,39.63,"Descending"
"1264",195.17,5895,11.6,39.63,"Descending"
"1265",195.29,5896,11.6,39.64,"Descending"
"1266",195.41,5896,11.61,39.64,"Descending"
"1267",195.57,5897,11.6,39.65,"Descending"
"1268",195.71,5897,11.6,39.65,"Descending"
"1269",195.9,5900,11.6,39.65,"Descending"
"1270",196.07,5897,11.6,39.66,"Descending"
"1271",196.25,5901,11.6,39.66,"Descending"
"1272",196.47,5901,11.6,39.67,"Descending"
"1273",196.59,5900,11.6,39.67,"Descending"
"1274",196.76,5901,11.59,39.68,"Descending"
"1275",196.86,5902,11.6,39.68,"Descending"
"1276",197.13,5903,11.59,39.69,"Descending"
"1277",197.27,5900,11.59,39.69,"Descending"
"1278",197.37,5904,11.59,39.7,"Descending"
"1279",197.44,5899,11.6,39.7,"Descending"
"1280",197.51,5903,11.59,39.7,"Descending"
"1281",197.61,5903,11.6,39.71,"Descending"
"1282",197.71,5904,11.6,39.71,"Descending"
"1283",197.8,5902,11.6,39.72,"Descending"
"1284",197.9,5904,11.6,39.72,"Descending"
"1285",197.98,5904,11.6,39.72,"Descending"
"1286",198.04,5904,11.6,39.73,"Descending"
"1287",198.13,5903,11.6,39.73,"Descending"
"1288",198.23,5905,11.6,39.73,"Descending"
"1289",198.31,5904,11.6,39.74,"Descending"
"1290",198.43,5902,11.6,39.74,"Descending"
"1291",198.51,5906,11.6,39.75,"Descending"
"1292",198.54,5905,11.6,39.75,"Descending"
"1293",198.66,5905,11.6,39.75,"Descending"
"1294",198.79,5906,11.6,39.76,"Descending"
"1295",198.89,5907,11.6,39.76,"Descending"
"1296",199.01,5908,11.6,39.76,"Descending"
"1297",199.15,5908,11.6,39.77,"Descending"
"1298",199.3,5907,11.59,39.77,"Descending"
"1299",199.44,5908,11.6,39.77,"Descending"
"1300",199.57,5909,11.6,39.78,"Descending"
"1301",199.69,5908,11.6,39.78,"Descending"
"1302",199.82,5908,11.6,39.79,"Descending"
"1303",199.96,5910,11.59,39.79,"Descending"
"1304",200.12,5908,11.6,39.79,"Descending"
"1305",200.28,5912,11.6,39.8,"Descending"
"1306",200.46,5912,11.6,39.8,"Descending"
"1307",200.61,5910,11.59,39.81,"Descending"
"1308",200.77,5912,11.59,39.81,"Descending"
"1309",201,5914,11.6,39.82,"Descending"
"1310",201.31,5912,11.59,39.82,"Descending"
"1311",201.51,5914,11.59,39.83,"Descending"
"1312",201.53,5914,11.59,39.84,"Descending"
"1313",201.62,5914,11.6,39.84,"Descending"
"1314",201.79,5914,11.6,39.84,"Descending"
"1315",202.04,5915,11.59,39.85,"Descending"
"1316",202.2,5914,11.59,39.85,"Descending"
"1317",202.41,5918,11.59,39.86,"Descending"
"1318",202.57,5915,11.58,39.86,"Descending"
"1319",202.76,5915,11.58,39.87,"Descending"
"1320",202.96,5915,11.59,39.88,"Descending"
"1321",203.12,5917,11.58,39.88,"Descending"
"1322",203.25,5918,11.58,39.88,"Descending"
"1323",203.42,5916,11.58,39.89,"Descending"
"1324",203.57,5920,11.58,39.89,"Descending"
"1325",203.73,5918,11.58,39.9,"Descending"
"1326",203.88,5921,11.59,39.9,"Descending"
"1327",204.03,5918,11.58,39.91,"Descending"
"1328",204.18,5921,11.59,39.92,"Descending"
"1329",204.37,5918,11.59,39.92,"Descending"
"1330",204.52,5921,11.58,39.93,"Descending"
"1331",204.65,5922,11.58,39.93,"Descending"
"1332",204.77,5922,11.58,39.93,"Descending"
"1333",204.92,5922,11.57,39.94,"Descending"
"1334",205.04,5921,11.58,39.95,"Descending"
"1335",205.17,5919,11.58,39.95,"Descending"
"1336",205.31,5924,11.57,39.96,"Descending"
"1337",205.4,5925,11.58,39.96,"Descending"
"1338",205.53,5925,11.58,39.97,"Descending"
"1339",205.69,5922,11.58,39.97,"Descending"
"1340",205.82,5924,11.58,39.97,"Descending"
"1341",205.96,5924,11.58,39.98,"Descending"
"1342",206.15,5924,11.59,39.98,"Descending"
"1343",206.26,5924,11.6,39.99,"Descending"
"1344",206.6,5927,11.58,39.99,"Descending"
"1345",206.87,5928,11.57,40,"Descending"
"1346",207.05,5929,11.57,40,"Descending"
"1347",207.15,5928,11.58,40.01,"Descending"
"1348",207.29,5928,11.58,40.01,"Descending"
"1349",207.45,5928,11.58,40.02,"Descending"
"1350",207.59,5929,11.57,40.02,"Descending"
"1351",207.72,5929,11.59,40.03,"Descending"
"1352",207.86,5929,11.59,40.04,"Descending"
"1353",207.99,5928,11.59,40.04,"Descending"
"1354",208.12,5929,11.58,40.04,"Descending"
"1355",208.27,5930,11.58,40.05,"Descending"
"1356",208.41,5932,11.58,40.05,"Descending"
"1357",208.53,5930,11.58,40.06,"Descending"
"1358",208.66,5931,11.58,40.06,"Descending"
"1359",208.77,5932,11.58,40.07,"Descending"
"1360",208.89,5931,11.58,40.07,"Descending"
"1361",209.02,5932,11.59,40.08,"Descending"
"1362",209.15,5932,11.58,40.08,"Descending"
"1363",209.27,5932,11.58,40.09,"Descending"
"1364",209.4,5933,11.57,40.09,"Descending"
"1365",209.51,5933,11.57,40.1,"Descending"
"1366",209.65,5934,11.57,40.1,"Descending"
"1367",209.77,5935,11.57,40.1,"Descending"
"1368",209.88,5935,11.56,40.11,"Descending"
"1369",209.99,5936,11.57,40.11,"Descending"
"1370",210.12,5936,11.57,40.11,"Descending"
"1371",210.22,5936,11.57,40.12,"Descending"
"1372",210.37,5934,11.58,40.12,"Descending"
"1373",210.55,5936,11.57,40.13,"Descending"
"1374",210.74,5937,11.56,40.13,"Descending"
"1375",210.99,5937,11.56,40.14,"Descending"
"1376",211.25,5939,11.56,40.14,"Descending"
"1377",211.51,5937,11.56,40.15,"Descending"
"1378",211.72,5939,11.58,40.16,"Descending"
"1379",211.82,5940,11.57,40.16,"Descending"
"1380",211.93,5939,11.57,40.17,"Descending"
"1381",211.97,5939,11.58,40.17,"Descending"
"1382",212.03,5941,11.57,40.17,"Descending"
"1383",212.13,5939,11.56,40.18,"Descending"
"1384",212.21,5942,11.56,40.18,"Descending"
"1385",212.33,5941,11.56,40.19,"Descending"
"1386",212.44,5938,11.56,40.19,"Descending"
"1387",212.56,5940,11.55,40.19,"Descending"
"1388",212.7,5941,11.55,40.2,"Descending"
"1389",212.84,5944,11.56,40.2,"Descending"
"1390",213.02,5941,11.57,40.21,"Descending"
"1391",213.19,5945,11.56,40.21,"Descending"
"1392",213.37,5944,11.57,40.22,"Descending"
"1393",213.52,5945,11.57,40.22,"Descending"
"1394",213.67,5943,11.57,40.22,"Descending"
"1395",213.86,5945,11.57,40.23,"Descending"
"1396",214.09,5944,11.58,40.24,"Descending"
"1397",214.28,5947,11.58,40.24,"Descending"
"1398",214.47,5945,11.56,40.25,"Descending"
"1399",214.65,5946,11.58,40.25,"Descending"
"1400",214.8,5948,11.56,40.26,"Descending"
"1401",214.98,5947,11.58,40.26,"Descending"
"1402",215.18,5947,11.57,40.27,"Descending"
"1403",215.38,5949,11.57,40.28,"Descending"
"1404",215.55,5949,11.56,40.28,"Descending"
"1405",215.7,5948,11.57,40.29,"Descending"
"1406",215.88,5950,11.57,40.29,"Descending"
"1407",216.06,5949,11.57,40.3,"Descending"
"1408",216.25,5951,11.57,40.3,"Descending"
"1409",216.53,5950,11.56,40.31,"Descending"
"1410",216.77,5951,11.56,40.32,"Descending"
"1411",216.94,5953,11.56,40.32,"Descending"
"1412",217.04,5953,11.55,40.32,"Descending"
"1413",217.13,5955,11.56,40.33,"Descending"
"1414",217.2,5952,11.56,40.33,"Descending"
"1415",217.29,5952,11.56,40.34,"Descending"
"1416",217.4,5952,11.57,40.34,"Descending"
"1417",217.54,5955,11.56,40.35,"Descending"
"1418",217.65,5953,11.56,40.35,"Descending"
"1419",217.76,5954,11.56,40.36,"Descending"
"1420",217.89,5957,11.56,40.37,"Descending"
"1421",218.04,5954,11.56,40.37,"Descending"
"1422",218.17,5955,11.56,40.37,"Descending"
"1423",218.3,5957,11.56,40.38,"Descending"
"1424",218.43,5957,11.56,40.38,"Descending"
"1425",218.58,5957,11.56,40.39,"Descending"
"1426",218.71,5955,11.57,40.39,"Descending"
"1427",218.86,5957,11.56,40.4,"Descending"
"1428",219.04,5956,11.57,40.4,"Descending"
"1429",219.21,5958,11.56,40.41,"Descending"
"1430",219.37,5958,11.56,40.41,"Descending"
"1431",219.53,5960,11.56,40.42,"Descending"
"1432",219.67,5960,11.56,40.42,"Descending"
"1433",219.82,5960,11.56,40.43,"Descending"
"1434",220.01,5959,11.57,40.43,"Descending"
"1435",220.17,5961,11.57,40.44,"Descending"
"1436",220.34,5961,11.57,40.44,"Descending"
"1437",220.51,5961,11.57,40.44,"Descending"
"1438",220.63,5961,11.56,40.45,"Descending"
"1439",220.76,5960,11.57,40.46,"Descending"
"1440",220.97,5964,11.56,40.46,"Descending"
"1441",221.14,5963,11.56,40.46,"Descending"
"1442",221.41,5963,11.57,40.47,"Descending"
"1443",221.67,5964,11.57,40.48,"Descending"
"1444",221.82,5965,11.56,40.49,"Descending"
"1445",221.96,5965,11.56,40.49,"Descending"
"1446",222.1,5965,11.57,40.49,"Descending"
"1447",222.26,5967,11.57,40.5,"Descending"
"1448",222.43,5969,11.57,40.5,"Descending"
"1449",222.6,5965,11.57,40.51,"Descending"
"1450",222.74,5969,11.56,40.51,"Descending"
"1451",222.88,5967,11.57,40.52,"Descending"
"1452",222.99,5967,11.57,40.52,"Descending"
"1453",223.11,5970,11.57,40.53,"Descending"
"1454",223.21,5969,11.56,40.53,"Descending"
"1455",223.35,5970,11.57,40.54,"Descending"
"1456",223.49,5968,11.56,40.54,"Descending"
"1457",223.64,5972,11.57,40.55,"Descending"
"1458",223.78,5970,11.57,40.55,"Descending"
"1459",223.88,5969,11.57,40.56,"Descending"
"1460",223.93,5970,11.57,40.56,"Descending"
"1461",224.05,5971,11.57,40.57,"Descending"
"1462",224.2,5969,11.58,40.57,"Descending"
"1463",224.37,5971,11.57,40.58,"Descending"
"1464",224.53,5973,11.57,40.58,"Descending"
"1465",224.67,5973,11.57,40.58,"Descending"
"1466",224.8,5973,11.57,40.59,"Descending"
"1467",224.93,5974,11.57,40.59,"Descending"
"1468",225.03,5971,11.58,40.6,"Descending"
"1469",225.15,5974,11.57,40.6,"Descending"
"1470",225.42,5972,11.57,40.61,"Descending"
"1471",225.64,5976,11.57,40.61,"Descending"
"1472",225.86,5975,11.57,40.62,"Descending"
"1473",226.08,5977,11.57,40.62,"Descending"
"1474",226.4,5976,11.57,40.63,"Descending"
"1475",226.63,5976,11.56,40.63,"Descending"
"1476",226.77,5979,11.57,40.64,"Descending"
"1477",226.86,5977,11.56,40.65,"Descending"
"1478",227.01,5979,11.56,40.65,"Descending"
"1479",227.12,5977,11.56,40.66,"Descending"
"1480",227.26,5977,11.57,40.66,"Descending"
"1481",227.38,5980,11.57,40.67,"Descending"
"1482",227.5,5978,11.57,40.67,"Descending"
"1483",227.6,5981,11.57,40.68,"Descending"
"1484",227.72,5979,11.57,40.68,"Descending"
"1485",227.84,5979,11.57,40.68,"Descending"
"1486",227.94,5981,11.57,40.69,"Descending"
"1487",228.08,5978,11.58,40.7,"Descending"
"1488",228.21,5980,11.57,40.7,"Descending"
"1489",228.35,5981,11.57,40.7,"Descending"
"1490",228.49,5982,11.57,40.71,"Descending"
"1491",228.66,5981,11.57,40.71,"Descending"
"1492",228.81,5983,11.57,40.72,"Descending"
"1493",228.94,5981,11.57,40.72,"Descending"
"1494",229.11,5981,11.57,40.73,"Descending"
"1495",229.32,5986,11.57,40.73,"Descending"
"1496",229.51,5986,11.57,40.74,"Descending"
"1497",229.66,5986,11.57,40.74,"Descending"
"1498",229.82,5985,11.57,40.74,"Descending"
"1499",229.98,5983,11.57,40.75,"Descending"
"1500",230.15,5983,11.57,40.76,"Descending"
"1501",230.36,5985,11.57,40.76,"Descending"
"1502",230.5,5987,11.56,40.77,"Descending"
"1503",230.7,5988,11.57,40.77,"Descending"
"1504",231.04,5987,11.57,40.78,"Descending"
"1505",231.36,5990,11.56,40.79,"Descending"
"1506",231.53,5991,11.56,40.79,"Descending"
"1507",231.72,5993,11.56,40.8,"Descending"
"1508",231.89,5992,11.56,40.8,"Descending"
"1509",232.16,5989,11.56,40.81,"Descending"
"1510",232.51,5991,11.56,40.82,"Descending"
"1511",232.74,5993,11.56,40.82,"Descending"
"1512",232.92,5990,11.56,40.83,"Descending"
"1513",233.08,5992,11.56,40.84,"Descending"
"1514",233.27,5994,11.56,40.85,"Descending"
"1515",233.5,5994,11.56,40.85,"Descending"
"1516",233.79,5996,11.56,40.86,"Descending"
"1517",234.06,5993,11.56,40.87,"Descending"
"1518",234.24,5996,11.56,40.87,"Descending"
"1519",234.42,5996,11.57,40.88,"Descending"
"1520",234.62,5997,11.57,40.89,"Descending"
"1521",234.84,5999,11.57,40.9,"Descending"
"1522",234.97,5996,11.57,40.9,"Descending"
"1523",235.02,5997,11.56,40.9,"Descending"
"1524",235.09,5998,11.57,40.91,"Descending"
"1525",235.17,5998,11.57,40.91,"Descending"
"1526",235.25,5998,11.57,40.92,"Descending"
"1527",235.33,6000,11.57,40.93,"Descending"
"1528",235.44,5998,11.57,40.93,"Descending"
"1529",235.53,5999,11.58,40.93,"Descending"
"1530",235.61,5997,11.57,40.94,"Descending"
"1531",235.74,5999,11.57,40.94,"Descending"
"1532",235.92,6000,11.56,40.94,"Descending"
"1533",236.01,6000,11.57,40.95,"Descending"
"1534",236.26,6003,11.56,40.95,"Descending"
"1535",236.35,6002,11.57,40.96,"Descending"
"1536",236.48,6001,11.57,40.96,"Descending"
"1537",236.72,6001,11.56,40.97,"Descending"
"1538",236.92,6003,11.57,40.98,"Descending"
"1539",237.16,6005,11.57,40.98,"Descending"
"1540",237.47,6005,11.55,40.98,"Descending"
"1541",237.84,6005,11.55,41,"Descending"
"1542",238.33,6006,11.56,41.01,"Descending"
"1543",238.76,6009,11.56,41.01,"Descending"
"1544",239.14,6008,11.55,41.02,"Descending"
"1545",239.52,6012,11.55,41.03,"Descending"
"1546",239.88,6011,11.55,41.04,"Descending"
"1547",240.25,6014,11.55,41.05,"Descending"
"1548",240.5,6012,11.54,41.06,"Descending"
"1549",240.71,6013,11.56,41.07,"Descending"
"1550",241,6014,11.56,41.08,"Descending"
