"","depth_m","cond_uscm","pH","temp_C","direction"
"2211",226.62,531,7.01,40.16,"Ascending"
"2212",226.45,529.9,7.01,40.15,"Ascending"
"2213",226.24,529.7,7.01,40.14,"Ascending"
"2214",225.96,528.5,7.01,40.13,"Ascending"
"2215",225.86,528.8,7.02,40.11,"Ascending"
"2216",225.65,528.7,7.01,40.11,"Ascending"
"2217",225.11,528.2,7.01,40.1,"Ascending"
"2218",224.28,526.7,7.01,40.08,"Ascending"
"2219",224.25,525.7,7.01,40.08,"Ascending"
"2220",223.97,524.9,7.01,40.06,"Ascending"
"2221",223.28,523.8,7.01,40.05,"Ascending"
"2222",223.18,522.6,7.02,40.04,"Ascending"
"2223",223.22,522.1,7.01,40.03,"Ascending"
"2224",223.25,522.1,7.01,40.03,"Ascending"
"2225",222.75,521.5,7.02,40.02,"Ascending"
"2226",222.59,520.8,7.02,40.01,"Ascending"
"2227",222.26,520,7.02,40,"Ascending"
"2228",222.22,519.5,7.01,39.99,"Ascending"
"2229",222.01,519.6,7.02,39.98,"Ascending"
"2230",221.86,519.3,7.01,39.97,"Ascending"
"2231",221.92,519.6,7.01,39.96,"Ascending"
"2232",221.96,519.5,7.01,39.96,"Ascending"
"2233",221.95,519.6,7.01,39.96,"Ascending"
"2234",221.97,519.6,7.02,39.95,"Ascending"
"2235",222.01,519.5,7.01,39.95,"Ascending"
"2236",221.21,518.9,7.02,39.94,"Ascending"
"2237",221.02,517.6,7.01,39.93,"Ascending"
"2238",220.92,517,7.02,39.92,"Ascending"
"2239",220.17,515.8,7.01,39.91,"Ascending"
"2240",220.13,514.8,7.01,39.91,"Ascending"
"2241",220.21,514.1,7.01,39.9,"Ascending"
"2242",220.28,514.1,7.01,39.89,"Ascending"
"2243",220.21,514.7,7.01,39.89,"Ascending"
"2244",220.1,514.8,7.02,39.88,"Ascending"
"2245",219.68,514.8,7.02,39.88,"Ascending"
"2246",219.22,512.5,7.01,39.87,"Ascending"
"2247",218.82,512.9,7.01,39.86,"Ascending"
"2248",218.34,511.5,7.01,39.85,"Ascending"
"2249",218.29,511.1,7.01,39.84,"Ascending"
"2250",218.32,510,7.01,39.84,"Ascending"
"2251",218.18,510.7,7.01,39.83,"Ascending"
"2252",217.75,509.4,7.01,39.82,"Ascending"
"2253",217.28,508.8,7.01,39.81,"Ascending"
"2254",217.09,507.5,7.01,39.81,"Ascending"
"2255",217.06,507.1,7.01,39.8,"Ascending"
"2256",217.05,507.8,7.01,39.79,"Ascending"
"2257",216.59,507.5,7.01,39.78,"Ascending"
"2258",216.56,505.8,7.01,39.78,"Ascending"
"2259",216.24,505.7,7.01,39.77,"Ascending"
"2260",215.86,504.6,7.01,39.76,"Ascending"
"2261",215.43,503.1,7.02,39.75,"Ascending"
"2262",214.92,502.1,7.01,39.74,"Ascending"
"2263",214.26,500.4,7.01,39.73,"Ascending"
"2264",213.91,499.5,7.01,39.72,"Ascending"
"2265",213.57,498.8,7.01,39.71,"Ascending"
"2266",212.92,497.4,7.02,39.7,"Ascending"
"2267",212.89,497.3,7.01,39.69,"Ascending"
"2268",212.5,495.8,7.01,39.67,"Ascending"
"2269",211.73,494.5,7.02,39.66,"Ascending"
"2270",211.43,493.8,7.01,39.65,"Ascending"
"2271",210.91,492.4,7.01,39.63,"Ascending"
"2272",210.87,491.2,7.01,39.63,"Ascending"
"2273",210.35,490.4,7.01,39.62,"Ascending"
"2274",209.87,488.8,7.01,39.6,"Ascending"
"2275",209.51,487.5,7.01,39.59,"Ascending"
"2276",209.2,486.3,7.01,39.57,"Ascending"
"2277",208.56,485.3,7.01,39.56,"Ascending"
"2278",208.56,484.2,7.01,39.55,"Ascending"
"2279",208.47,484.3,7.01,39.54,"Ascending"
"2280",208.2,483.5,7.01,39.53,"Ascending"
"2281",207.66,482.2,7.02,39.52,"Ascending"
"2282",207.29,481.8,7.01,39.51,"Ascending"
"2283",206.43,480.5,7.01,39.49,"Ascending"
"2284",206.06,479.1,7.01,39.48,"Ascending"
"2285",205.77,478.8,7.01,39.47,"Ascending"
"2286",205.64,478.6,7.01,39.46,"Ascending"
"2287",205.58,478.7,7.01,39.45,"Ascending"
"2288",205.66,478.7,7.01,39.44,"Ascending"
"2289",205.4,478,7.01,39.44,"Ascending"
"2290",205.38,476.3,7.02,39.43,"Ascending"
"2291",205.56,476.8,7.01,39.42,"Ascending"
"2292",205.08,476.3,7.01,39.41,"Ascending"
"2293",204.86,474.9,7.01,39.4,"Ascending"
"2294",204.34,474.2,7.01,39.39,"Ascending"
"2295",204.28,473.3,7.01,39.38,"Ascending"
"2296",204.22,473.4,7.02,39.38,"Ascending"
"2297",204.14,473.4,7.01,39.37,"Ascending"
"2298",203.72,473.2,7.02,39.36,"Ascending"
"2299",202.83,471.9,7.01,39.35,"Ascending"
"2300",202.64,471.3,7.01,39.34,"Ascending"
"2301",202.27,470.2,7.01,39.33,"Ascending"
"2302",202.3,468.8,7.01,39.32,"Ascending"
"2303",201.94,468.1,7.01,39.31,"Ascending"
"2304",201.2,466.5,7.01,39.3,"Ascending"
"2305",200.75,465.4,7.01,39.28,"Ascending"
"2306",199.97,463.9,7.01,39.27,"Ascending"
"2307",199.44,462.4,7.02,39.26,"Ascending"
"2308",198.88,461.3,7.01,39.25,"Ascending"
"2309",198.56,459.8,7.02,39.23,"Ascending"
"2310",198.61,459.1,7.01,39.22,"Ascending"
"2311",198.72,459.4,7.01,39.22,"Ascending"
"2312",198.77,459.3,7.01,39.21,"Ascending"
"2313",198.81,459.3,7.01,39.2,"Ascending"
"2314",198.76,459.2,7.02,39.2,"Ascending"
"2315",198.23,458.6,7.02,39.19,"Ascending"
"2316",198.01,457,7.01,39.18,"Ascending"
"2317",197.97,456.3,7.01,39.17,"Ascending"
"2318",197.55,456.2,7.01,39.16,"Ascending"
"2319",196.99,455,7.01,39.15,"Ascending"
"2320",196.32,454.5,7.01,39.14,"Ascending"
"2321",195.86,453.4,7.02,39.12,"Ascending"
"2322",195.59,452.2,7.01,39.12,"Ascending"
"2323",195.02,451.6,7.01,39.1,"Ascending"
"2324",194.42,450.4,7.01,39.09,"Ascending"
"2325",194.39,449.1,7.01,39.08,"Ascending"
"2326",194.14,448.3,7.01,39.07,"Ascending"
"2327",193.42,446.6,7.02,39.06,"Ascending"
"2328",193.19,445.5,7.02,39.05,"Ascending"
"2329",192.87,444.3,7.01,39.03,"Ascending"
"2330",192.67,442.5,7.01,39.02,"Ascending"
"2331",192.52,442,7.01,39.01,"Ascending"
"2332",191.96,441.6,7.02,39,"Ascending"
"2333",190.75,440.3,7.01,38.98,"Ascending"
"2334",190.39,438.9,7.02,38.97,"Ascending"
"2335",189.96,437.7,7.01,38.95,"Ascending"
"2336",189.94,436,7.01,38.94,"Ascending"
"2337",189.45,435.4,7.01,38.93,"Ascending"
"2338",188.57,433.8,7.02,38.91,"Ascending"
"2339",188.04,432.8,7.01,38.9,"Ascending"
"2340",186.93,431.5,7.02,38.88,"Ascending"
"2341",186.6,429.8,7.02,38.86,"Ascending"
"2342",186.34,428.4,7.02,38.84,"Ascending"
"2343",186.01,426.3,7.01,38.83,"Ascending"
"2344",185.78,425.3,7.01,38.82,"Ascending"
"2345",185.43,424.2,7.01,38.8,"Ascending"
"2346",184.89,422.6,7.02,38.79,"Ascending"
"2347",184.52,421.8,7.01,38.77,"Ascending"
"2348",183.52,420.7,7.02,38.75,"Ascending"
"2349",183.28,419.5,7.02,38.74,"Ascending"
"2350",182.87,418.7,7.02,38.72,"Ascending"
"2351",182.77,418.1,7.02,38.72,"Ascending"
"2352",182.83,417.9,7.02,38.7,"Ascending"
"2353",182.48,417.9,7.02,38.7,"Ascending"
"2354",182.26,416.4,7.01,38.68,"Ascending"
"2355",182.38,416,7.02,38.67,"Ascending"
"2356",182.51,416,7.02,38.66,"Ascending"
"2357",182.16,415.5,7.02,38.66,"Ascending"
"2358",181.79,414.2,7.02,38.65,"Ascending"
"2359",181.7,413.9,7.01,38.64,"Ascending"
"2360",181.1,413.7,7.02,38.62,"Ascending"
"2361",180.72,412.4,7.02,38.61,"Ascending"
"2362",180.16,411.3,7.02,38.6,"Ascending"
"2363",179.73,410,7.02,38.59,"Ascending"
"2364",179.33,408.3,7.02,38.57,"Ascending"
"2365",178.55,407.8,7.02,38.56,"Ascending"
"2366",177.79,406.3,7.02,38.55,"Ascending"
"2367",177.85,404.5,7.02,38.53,"Ascending"
"2368",177.84,404.4,7.02,38.52,"Ascending"
"2369",177.11,403.4,7.01,38.51,"Ascending"
"2370",177.07,402.1,7.02,38.5,"Ascending"
"2371",176.98,401.7,7.02,38.49,"Ascending"
"2372",176.24,400.6,7.02,38.48,"Ascending"
"2373",176.13,399.9,7.02,38.47,"Ascending"
"2374",176.05,399.7,7.01,38.46,"Ascending"
"2375",175.95,399.8,7.02,38.45,"Ascending"
"2376",175.98,399.7,7.02,38.45,"Ascending"
"2377",176.12,399.9,7.02,38.44,"Ascending"
"2378",175.81,400.1,7.01,38.44,"Ascending"
"2379",175.49,398.6,7.02,38.43,"Ascending"
"2380",175.39,397.4,7.02,38.41,"Ascending"
"2381",175.44,397.1,7.02,38.41,"Ascending"
"2382",175.16,397,7.02,38.4,"Ascending"
"2383",174.7,396.1,7.02,38.39,"Ascending"
"2384",174.82,395.2,7.01,38.39,"Ascending"
"2385",174.92,395.5,7.02,38.38,"Ascending"
"2386",174.71,395.8,7.02,38.37,"Ascending"
"2387",174.18,394.4,7.01,38.36,"Ascending"
"2388",173.35,393.5,7.02,38.35,"Ascending"
"2389",173.3,392.7,7.02,38.34,"Ascending"
"2390",172.87,392.7,7.02,38.33,"Ascending"
"2391",172.7,391.7,7.02,38.33,"Ascending"
"2392",172.26,390.3,7.02,38.32,"Ascending"
"2393",172.3,389.5,7.02,38.31,"Ascending"
"2394",172.5,389.6,7.02,38.3,"Ascending"
"2395",172.6,389.7,7.01,38.3,"Ascending"
"2396",172.46,389.2,7.02,38.29,"Ascending"
"2397",171.74,387.9,7.02,38.28,"Ascending"
"2398",171.01,386.1,7.01,38.27,"Ascending"
"2399",170.07,384.6,7.02,38.26,"Ascending"
"2400",169.02,382.5,7.02,38.24,"Ascending"
"2401",168.06,380.9,7.01,38.22,"Ascending"
"2402",167.62,378.9,7.01,38.21,"Ascending"
"2403",167.51,377,7.02,38.2,"Ascending"
"2404",166.91,375.6,7.01,38.18,"Ascending"
"2405",166.26,373.7,7.02,38.17,"Ascending"
"2406",166.17,372.3,7.02,38.15,"Ascending"
"2407",165.58,371.1,7.02,38.14,"Ascending"
"2408",164.95,369.5,7.02,38.12,"Ascending"
"2409",164.55,368.9,7.02,38.11,"Ascending"
"2410",164.09,367.8,7.02,38.09,"Ascending"
"2411",163.79,366.2,7.01,38.08,"Ascending"
"2412",163.13,365.4,7.01,38.06,"Ascending"
"2413",162.27,364.2,7.02,38.04,"Ascending"
"2414",161.92,362.9,7.02,38.02,"Ascending"
"2415",161.91,362.7,7.02,38.02,"Ascending"
"2416",161.97,362.5,7.02,38.01,"Ascending"
"2417",162.1,362.6,7.02,38,"Ascending"
"2418",162.26,362.6,7.02,38,"Ascending"
"2419",162.19,362.5,7.02,37.99,"Ascending"
"2420",161.94,360.6,7.02,37.98,"Ascending"
"2421",161.6,360.8,7.02,37.96,"Ascending"
"2422",160.96,359.4,7.02,37.95,"Ascending"
"2423",160.42,357.9,7.02,37.94,"Ascending"
"2424",159.82,356.5,7.02,37.92,"Ascending"
"2425",159.08,355,7.02,37.9,"Ascending"
"2426",158.1,353.7,7.01,37.89,"Ascending"
"2427",157.42,352.2,7.01,37.87,"Ascending"
"2428",156.6,351,7.01,37.85,"Ascending"
"2429",155.95,349.2,7.02,37.84,"Ascending"
"2430",155.37,348.3,7.02,37.82,"Ascending"
"2431",154.48,346.6,7.02,37.8,"Ascending"
"2432",154.33,345.6,7.02,37.79,"Ascending"
"2433",153.58,344.2,7.02,37.77,"Ascending"
"2434",153.64,342.8,7.02,37.76,"Ascending"
"2435",153.38,341.7,7.02,37.74,"Ascending"
"2436",153.56,340.7,7.02,37.73,"Ascending"
"2437",153.16,339.7,7.02,37.71,"Ascending"
"2438",153.17,338.7,7.01,37.7,"Ascending"
"2439",152.65,337.9,7.02,37.69,"Ascending"
"2440",151.76,336.9,7.01,37.67,"Ascending"
"2441",150.7,336.2,7.02,37.65,"Ascending"
"2442",149.46,335.1,7.01,37.63,"Ascending"
"2443",148.41,334.4,7.01,37.61,"Ascending"
"2444",148.22,333.9,7.02,37.59,"Ascending"
"2445",147.86,333.8,7.01,37.58,"Ascending"
"2446",147.28,333.1,7.02,37.56,"Ascending"
"2447",146.94,332.6,7.02,37.54,"Ascending"
"2448",146.54,332,7.02,37.53,"Ascending"
"2449",146.59,331.6,7.02,37.51,"Ascending"
"2450",146.61,331.3,7.02,37.5,"Ascending"
"2451",146.25,330.8,7.01,37.49,"Ascending"
"2452",145.9,330.7,7.02,37.47,"Ascending"
"2453",145.17,330.4,7.02,37.46,"Ascending"
"2454",144.59,330.2,7.01,37.44,"Ascending"
"2455",143.96,329.9,7.02,37.42,"Ascending"
"2456",143.6,329.7,7.02,37.41,"Ascending"
"2457",142.95,329.6,7.02,37.39,"Ascending"
"2458",141.8,329.5,7.02,37.37,"Ascending"
"2459",141.54,329.4,7.02,37.36,"Ascending"
"2460",141.47,329.5,7.02,37.34,"Ascending"
"2461",141.47,329.4,7.02,37.33,"Ascending"
"2462",141.6,329.8,7.01,37.32,"Ascending"
"2463",141.73,329.7,7.02,37.32,"Ascending"
"2464",141.86,329.7,7.01,37.32,"Ascending"
"2465",141.97,329.7,7.02,37.31,"Ascending"
"2466",142.03,329.4,7.02,37.3,"Ascending"
"2467",142.1,329.4,7.02,37.3,"Ascending"
"2468",141.95,329.4,7.01,37.29,"Ascending"
"2469",141.29,329.1,7.02,37.28,"Ascending"
"2470",140.85,329.1,7.02,37.27,"Ascending"
"2471",140.07,329,7.02,37.25,"Ascending"
"2472",139.28,328.8,7.02,37.24,"Ascending"
"2473",138.55,328.5,7.02,37.22,"Ascending"
"2474",137.88,328.1,7.02,37.21,"Ascending"
"2475",137.12,327.6,7.02,37.19,"Ascending"
"2476",136.71,327.2,7.02,37.18,"Ascending"
"2477",136.31,327,7.02,37.16,"Ascending"
"2478",135.69,326.5,7.02,37.15,"Ascending"
"2479",135.47,326.1,7.01,37.14,"Ascending"
"2480",135.42,325.9,7.02,37.12,"Ascending"
"2481",134.93,325.6,7.02,37.11,"Ascending"
"2482",134.87,325.6,7.02,37.1,"Ascending"
"2483",134.37,325.3,7.02,37.08,"Ascending"
"2484",134.24,325.3,7.02,37.07,"Ascending"
"2485",134.36,325.2,7.02,37.06,"Ascending"
"2486",133.88,325.2,7.02,37.05,"Ascending"
"2487",133.67,325.2,7.02,37.04,"Ascending"
"2488",133.61,324.9,7.02,37.03,"Ascending"
"2489",133.44,325.2,7.02,37.02,"Ascending"
"2490",133.3,325.3,7.01,37.01,"Ascending"
"2491",133.18,325.4,7.02,37,"Ascending"
"2492",133.13,325.4,7.02,37,"Ascending"
"2493",133.1,325.3,7.02,36.99,"Ascending"
"2494",133.12,325.3,7.02,36.99,"Ascending"
"2495",133.16,325.3,7.01,36.99,"Ascending"
"2496",133.23,325.2,7.02,36.98,"Ascending"
"2497",133.24,325.3,7.01,36.98,"Ascending"
"2498",132.76,325.2,7.01,36.97,"Ascending"
"2499",132.64,325.2,7.02,36.96,"Ascending"
"2500",132.35,325.5,7.02,36.95,"Ascending"
"2501",131.39,325.6,7.02,36.94,"Ascending"
"2502",131.27,325.9,7.02,36.93,"Ascending"
"2503",131.01,326.2,7.02,36.92,"Ascending"
"2504",130.14,326.2,7.02,36.91,"Ascending"
"2505",129.97,326.7,7.02,36.9,"Ascending"
"2506",129.33,327.2,7.01,36.89,"Ascending"
"2507",128.69,327.8,7.01,36.87,"Ascending"
"2508",128.43,328.5,7.02,36.87,"Ascending"
"2509",127.72,329.2,7.02,36.85,"Ascending"
"2510",127.3,329.9,7.02,36.84,"Ascending"
"2511",126.92,331.1,7.01,36.83,"Ascending"
"2512",126.4,332,7.02,36.81,"Ascending"
"2513",125.65,333.1,7.02,36.8,"Ascending"
"2514",125.09,335.1,7.02,36.78,"Ascending"
"2515",124.58,336.4,7.02,36.77,"Ascending"
"2516",124.1,338.3,7.02,36.75,"Ascending"
"2517",123.33,340.3,7.02,36.74,"Ascending"
"2518",123.03,342.7,7.02,36.72,"Ascending"
"2519",122.94,343.4,7.02,36.71,"Ascending"
"2520",122.93,343.4,7.02,36.7,"Ascending"
"2521",122.87,343.2,7.02,36.69,"Ascending"
"2522",122.37,343.8,7.02,36.68,"Ascending"
"2523",121.34,346.3,7.02,36.66,"Ascending"
"2524",121.03,348.6,7.02,36.65,"Ascending"
"2525",120.48,350.6,7.02,36.64,"Ascending"
"2526",120.4,354.2,7.02,36.62,"Ascending"
"2527",119.83,356.2,7.01,36.61,"Ascending"
"2528",119.13,359.3,7.02,36.59,"Ascending"
"2529",118.93,362.3,7.02,36.58,"Ascending"
"2530",118.36,363.8,7.02,36.56,"Ascending"
"2531",117.87,367.1,7.02,36.55,"Ascending"
"2532",117.66,368.3,7.02,36.53,"Ascending"
"2533",117.16,369.7,7.02,36.52,"Ascending"
"2534",116.54,374.3,7.02,36.51,"Ascending"
"2535",116,378.1,7.02,36.49,"Ascending"
"2536",115.76,381.2,7.02,36.48,"Ascending"
"2537",115.09,385.2,7.02,36.46,"Ascending"
"2538",114.69,390.3,7.02,36.45,"Ascending"
"2539",113.78,395.4,7.02,36.43,"Ascending"
"2540",113.23,400.9,7.02,36.42,"Ascending"
"2541",112.7,405.2,7.02,36.4,"Ascending"
"2542",112.04,410.7,7.02,36.38,"Ascending"
"2543",111.64,416.2,7.02,36.36,"Ascending"
"2544",111.03,421.5,7.01,36.35,"Ascending"
"2545",110.75,426.9,7.02,36.33,"Ascending"
"2546",110.18,432.6,7.02,36.32,"Ascending"
"2547",109.83,436.6,7.02,36.3,"Ascending"
"2548",109.38,441.5,7.02,36.29,"Ascending"
"2549",108.77,446.8,7.01,36.27,"Ascending"
"2550",107.97,451.4,7.01,36.26,"Ascending"
"2551",107.19,458,7.02,36.24,"Ascending"
"2552",106.68,463.2,7.02,36.22,"Ascending"
"2553",106.41,468.7,7.02,36.21,"Ascending"
"2554",106.36,470.5,7.01,36.19,"Ascending"
"2555",106.44,471.3,7.02,36.18,"Ascending"
"2556",106.46,471.5,7.02,36.17,"Ascending"
"2557",106.5,472.1,7.02,36.17,"Ascending"
"2558",106.52,472.3,7.02,36.16,"Ascending"
"2559",106.54,472.6,7.02,36.15,"Ascending"
"2560",106.52,472.5,7.02,36.15,"Ascending"
"2561",106.5,472.4,7.02,36.14,"Ascending"
"2562",106.38,472.3,7.02,36.13,"Ascending"
"2563",106.28,472.6,7.02,36.13,"Ascending"
"2564",106.21,474.3,7.02,36.12,"Ascending"
"2565",106.21,474.5,7.02,36.11,"Ascending"
"2566",106.21,474.4,7.02,36.11,"Ascending"
"2567",106.23,474.1,7.02,36.1,"Ascending"
"2568",106.25,473.9,7.02,36.1,"Ascending"
"2569",106.25,474.2,7.02,36.1,"Ascending"
"2570",106.26,474.2,7.02,36.09,"Ascending"
"2571",106.28,474.2,7.02,36.09,"Ascending"
"2572",106.25,474.4,7.02,36.09,"Ascending"
"2573",106.26,474.6,7.02,36.09,"Ascending"
"2574",105.55,476.6,7.02,36.08,"Ascending"
"2575",104.72,484.1,7.02,36.07,"Ascending"
"2576",104.82,488,7.02,36.06,"Ascending"
"2577",104.89,488,7.02,36.06,"Ascending"
"2578",105.05,488.6,7.02,36.05,"Ascending"
"2579",105.18,488.6,7.02,36.05,"Ascending"
"2580",105.24,488.3,7.02,36.05,"Ascending"
"2581",105.22,488.3,7.02,36.04,"Ascending"
"2582",104.64,490.3,7.02,36.04,"Ascending"
"2583",103.95,497.2,7.02,36.03,"Ascending"
"2584",103.69,503.4,7.02,36.02,"Ascending"
"2585",102.77,509.6,7.02,36.01,"Ascending"
"2586",102.55,517.6,7.02,36,"Ascending"
"2587",101.82,522,7.02,35.99,"Ascending"
"2588",100.96,529.3,7.02,35.97,"Ascending"
"2589",100.35,536.4,7.02,35.96,"Ascending"
"2590",99.48,545.7,7.02,35.95,"Ascending"
"2591",99.02,552.8,7.02,35.93,"Ascending"
"2592",98.41,559.1,7.02,35.92,"Ascending"
"2593",98.02,565.6,7.02,35.9,"Ascending"
"2594",97.62,570.9,7.02,35.89,"Ascending"
"2595",97.65,572,7.02,35.88,"Ascending"
"2596",97.7,571.1,7.02,35.87,"Ascending"
"2597",97.69,571.7,7.02,35.86,"Ascending"
"2598",97.66,571.7,7.02,35.86,"Ascending"
"2599",97.71,571.9,7.02,35.85,"Ascending"
"2600",97.72,572,7.02,35.85,"Ascending"
"2601",97.71,572.1,7.02,35.85,"Ascending"
"2602",97.73,572.1,7.02,35.84,"Ascending"
"2603",97.74,572,7.02,35.84,"Ascending"
"2604",97.73,571.9,7.02,35.83,"Ascending"
"2605",97.73,571.9,7.02,35.83,"Ascending"
"2606",97.72,571.9,7.01,35.83,"Ascending"
"2607",97.71,572.1,7.02,35.82,"Ascending"
"2608",97.71,572,7.01,35.82,"Ascending"
"2609",97.71,572.2,7.02,35.82,"Ascending"
"2610",97.71,572.2,7.01,35.81,"Ascending"
"2611",97.71,572.2,7.01,35.81,"Ascending"
"2612",97.71,572.1,7.01,35.81,"Ascending"
"2613",97.71,572,7.01,35.81,"Ascending"
"2614",97.71,572,7.01,35.81,"Ascending"
"2615",97.72,572,7.01,35.8,"Ascending"
"2616",97.72,572,7.01,35.81,"Ascending"
"2617",97.72,572.1,7.01,35.8,"Ascending"
"2618",97.72,572,7.01,35.8,"Ascending"
"2619",97.73,572,7.01,35.8,"Ascending"
"2620",97.72,572.2,7.01,35.79,"Ascending"
"2621",97.71,572.2,7.01,35.8,"Ascending"
"2622",97.71,572,7.01,35.8,"Ascending"
"2623",97.75,571.9,7.01,35.8,"Ascending"
"2624",97.75,571.8,7.01,35.79,"Ascending"
"2625",97.74,571.9,7.01,35.79,"Ascending"
"2626",97.74,571.9,7.01,35.79,"Ascending"
"2627",97.75,571.9,7.01,35.79,"Ascending"
"2628",97.74,571.8,7.01,35.79,"Ascending"
"2629",97.74,571.9,7,35.79,"Ascending"
"2630",97.74,571.8,7.01,35.79,"Ascending"
"2631",97.74,571.8,7,35.79,"Ascending"
"2632",97.74,571.7,7,35.79,"Ascending"
"2633",97.74,571.6,7,35.78,"Ascending"
"2634",97.74,571.6,7,35.79,"Ascending"
"2635",97.74,571.6,7,35.78,"Ascending"
"2636",97.74,571.6,7,35.78,"Ascending"
"2637",97.74,571.6,7,35.78,"Ascending"
"2638",97.74,571.6,7,35.78,"Ascending"
"2639",97.74,571.6,7,35.78,"Ascending"
"2640",97.74,571.6,7,35.78,"Ascending"
"2641",97.74,571.6,7,35.78,"Ascending"
"2642",97.74,571.6,7,35.78,"Ascending"
"2643",97.75,571.6,7,35.78,"Ascending"
"2644",97.43,574.1,7,35.78,"Ascending"
"2645",96.83,577.6,7,35.77,"Ascending"
"2646",96.74,583.4,7,35.77,"Ascending"
"2647",96.7,587.3,7,35.76,"Ascending"
"2648",96.03,592.7,7,35.75,"Ascending"
"2649",95.21,597.3,7,35.75,"Ascending"
"2650",94.21,604.3,7,35.73,"Ascending"
"2651",93.15,609.7,6.99,35.72,"Ascending"
"2652",92.3,615.8,6.99,35.7,"Ascending"
"2653",91.63,619.9,7,35.69,"Ascending"
"2654",90.92,626.1,6.99,35.68,"Ascending"
"2655",89.93,630.9,6.99,35.66,"Ascending"
"2656",89.43,636.1,6.99,35.64,"Ascending"
"2657",89.23,638.5,6.99,35.63,"Ascending"
"2658",88.45,642.1,6.99,35.62,"Ascending"
"2659",87.97,645.7,6.99,35.6,"Ascending"
"2660",87.39,649.8,6.99,35.59,"Ascending"
"2661",86.66,652.8,6.99,35.57,"Ascending"
"2662",85.87,656.7,6.99,35.55,"Ascending"
"2663",85.16,660.4,6.99,35.53,"Ascending"
"2664",84.32,662.5,6.99,35.52,"Ascending"
"2665",83.49,665.1,6.99,35.5,"Ascending"
"2666",82.85,666.3,6.99,35.48,"Ascending"
"2667",82.22,667.2,6.99,35.46,"Ascending"
"2668",81.73,667.1,6.99,35.44,"Ascending"
"2669",80.95,666,6.99,35.43,"Ascending"
"2670",80.53,663.6,6.99,35.41,"Ascending"
"2671",80.56,663.7,6.98,35.4,"Ascending"
"2672",80.49,662.9,6.98,35.38,"Ascending"
"2673",80.36,662.6,6.99,35.37,"Ascending"
"2674",80.31,662.2,6.98,35.37,"Ascending"
"2675",79.61,660.6,6.98,35.35,"Ascending"
"2676",79.21,655.5,6.98,35.33,"Ascending"
"2677",79.18,654.2,6.98,35.33,"Ascending"
"2678",79.25,654.3,6.98,35.32,"Ascending"
"2679",79.29,654.6,6.98,35.31,"Ascending"
"2680",79.25,654,6.98,35.3,"Ascending"
"2681",79.27,653.3,6.98,35.3,"Ascending"
"2682",79.31,653.2,6.98,35.29,"Ascending"
"2683",79.32,653.2,6.98,35.29,"Ascending"
"2684",79.31,653.2,6.98,35.29,"Ascending"
"2685",79.2,653.5,6.98,35.28,"Ascending"
"2686",78.4,647.9,6.98,35.27,"Ascending"
"2687",77.92,635.8,6.98,35.25,"Ascending"
"2688",77.64,631.7,6.98,35.25,"Ascending"
"2689",76.89,621.6,6.98,35.23,"Ascending"
"2690",76.39,607.5,6.98,35.23,"Ascending"
"2691",75.54,594,6.98,35.21,"Ascending"
"2692",74.86,573.1,6.98,35.2,"Ascending"
"2693",74.26,558.5,6.97,35.18,"Ascending"
"2694",73.59,541.7,6.98,35.17,"Ascending"
"2695",72.97,525.8,6.98,35.15,"Ascending"
"2696",72.23,512.5,6.97,35.14,"Ascending"
"2697",71.72,501.4,6.98,35.12,"Ascending"
"2698",70.95,492.8,6.97,35.1,"Ascending"
"2699",70.66,486.8,6.98,35.09,"Ascending"
"2700",70.03,484.2,6.98,35.07,"Ascending"
"2701",69.37,480,6.97,35.06,"Ascending"
"2702",68.58,477.4,6.97,35.04,"Ascending"
"2703",67.95,475.7,6.97,35.03,"Ascending"
"2704",67.54,473.9,6.97,35.01,"Ascending"
"2705",66.79,473.5,6.97,34.99,"Ascending"
"2706",66.29,472.7,6.97,34.98,"Ascending"
"2707",66.26,472.4,6.97,34.97,"Ascending"
"2708",65.49,472.7,6.97,34.96,"Ascending"
"2709",64.94,472.2,6.97,34.94,"Ascending"
"2710",64.84,471.8,6.97,34.93,"Ascending"
"2711",64.86,471.7,6.97,34.92,"Ascending"
"2712",64.8,471.8,6.97,34.91,"Ascending"
"2713",64.79,471.9,6.97,34.91,"Ascending"
"2714",64.8,471.9,6.97,34.9,"Ascending"
"2715",64.75,472,6.97,34.89,"Ascending"
"2716",64.7,472,6.96,34.88,"Ascending"
"2717",64.68,472,6.96,34.88,"Ascending"
"2718",64.68,472,6.96,34.88,"Ascending"
"2719",64.67,472,6.96,34.87,"Ascending"
"2720",64.68,472,6.96,34.87,"Ascending"
"2721",64.71,472,6.96,34.86,"Ascending"
"2722",64.72,472,6.96,34.86,"Ascending"
"2723",64.73,472.1,6.96,34.86,"Ascending"
"2724",64.74,472.1,6.96,34.86,"Ascending"
"2725",64.76,472,6.96,34.85,"Ascending"
"2726",64.76,472,6.96,34.85,"Ascending"
"2727",64.75,472,6.96,34.85,"Ascending"
"2728",64.4,472.6,6.96,34.84,"Ascending"
"2729",63.98,471.9,6.96,34.83,"Ascending"
"2730",63.45,472.2,6.96,34.83,"Ascending"
"2731",62.76,471.8,6.96,34.81,"Ascending"
"2732",62.7,471.6,6.96,34.81,"Ascending"
"2733",62.41,472,6.96,34.8,"Ascending"
